,timestep,trust_prop,anger_prop,fear_prop,negative_prop,sadness_prop,surprise_prop,positive_prop,disgust_prop,joy_prop,anticipation_prop,trust_cnts,anger_cnts,fear_cnts,negative_cnts,sadness_cnts,surprise_cnts,positive_cnts,disgust_cnts,joy_cnts,anticipation_cnts,num_words,song_counts,WeekID,trust_prop_detrended,anger_prop_detrended,fear_prop_detrended,negative_prop_detrended,sadness_prop_detrended,surprise_prop_detrended,positive_prop_detrended,disgust_prop_detrended,joy_prop_detrended,anticipation_prop_detrended,DATE,MonthID,S&P,S&P_detrended,Unemp,Unemp_detrended,Food&Beverage,Food&Beverage_detrended,GDP,GDP_detrended,Income,Income_detrended,LoanRate,LoanRate_detrended
750,1972-12-16,0.33548320095385625,0.13622862229045926,0.1810812227032756,0.34331675800729045,0.211332340542989,0.1361866297020652,0.5167932166996452,0.09031443463244564,0.340430470177206,0.2764646532119305,716.1666666666665,320.16666666666663,406.0,733.5,457.1666666666666,344.83333333333337,1172.5,188.83333333333331,752.5,634.8333333333333,2250.333333333333,84,155,-0.0046748396054635535,-0.0016171353175674366,-0.00331780502778245,-0.006647318713030982,0.0007394521569712986,0.0021339276617669822,0.0027328510699413666,-0.003621814910600804,-0.0007130927630229488,0.002455647914009984,,,,,,,,,,,,,,
751,1972-12-23,0.3486648508673411,0.12916780623597526,0.18168588323949647,0.34034585601285483,0.2200899005520708,0.13990274495770208,0.5158275711466529,0.09125425675474368,0.3552317064708037,0.28574287992476377,723.0,281.66666666666663,388.0,691.0,448.16666666666674,346.83333333333326,1136.0,184.83333333333331,758.6666666666665,631.8333333333333,2158.333333333333,80,156,0.013181649913484859,-0.007060816054483998,0.0006046605362208801,-0.0029709019944356148,0.008757560009081816,0.003716115255636893,-0.000965645552992278,0.0009398221222980396,0.014801236293597697,0.009278226712833293,,,,,,,,,,,,,,
752,1972-12-30,0.34940506010285816,0.13638748821001728,0.1966782175624384,0.34620703989136475,0.23776987199886304,0.1322913390963741,0.5092038682569543,0.08031302661881078,0.35524491034831995,0.28947552804084364,708.6666666666667,278.0,403.83333333333326,690.6666666666665,471.5,283.5,1078.0000000000002,161.16666666666666,726.6666666666667,595.3333333333334,2076.1666666666665,79,157,0.000740209235517042,0.007219681974042018,0.01499233432294192,0.005861183878509924,0.01767997144679223,-0.007611405861327969,-0.0066237028896986025,-0.0109412301359329,1.3203877516243526e-05,0.0037326481160798726,1973-01-01,1973.0,116.029999,-2.020004,4.9,-0.2999999999999998,44.8,0.6999999999999957,5642.669,136.27300000000014,4162.4,-21.800000000000185,,0.023333333333333428
753,1973-01-06,0.3574606679436671,0.13573102755371785,0.18759905295587004,0.3395127401102706,0.2377244632421201,0.13477495798004224,0.5136253261118975,0.08284373394051596,0.36851190585120097,0.3003677525697853,703.1666666666665,259.5,357.33333333333326,652.1666666666666,455.5,276.5,1039.5,161.16666666666666,729.1666666666665,593.8333333333333,1986.666666666667,76,158,0.008055607840808944,-0.0006564606562994291,-0.009079164606568352,-0.006694299781094149,-4.540875674294287e-05,0.002483618883668132,0.004421457854943189,0.0025307073217051834,0.013266995502881018,0.010892224528941674,,,,,,,,,,,,,,
754,1973-01-13,0.35739655767028994,0.12358465039583047,0.1828995992344533,0.3349348881928504,0.2413349282063961,0.1366148529365928,0.5201192502091436,0.07761474211473024,0.3736120279362519,0.30455985916147216,690.4999999999999,231.83333333333331,338.99999999999994,621.5,444.1666666666666,271.5,1033.1666666666665,150.16666666666666,731.1666666666665,589.3333333333333,1935.333333333333,73,159,-6.411027337716035e-05,-0.012146377157887384,-0.004699453721416724,-0.004577851917420217,0.0036104649642759996,0.0018398949565505696,0.00649392409724614,-0.005228991825785721,0.005100122085050951,0.004192106591686839,,,,,,,,,,,,,,
755,1973-01-20,0.3543769644512608,0.1190108767346273,0.1918390548902668,0.32771664645607523,0.22720551410719944,0.13524109575099033,0.5306872668911813,0.07056136930793276,0.3844025021231806,0.2985127256163532,665.8333333333333,223.5,363.5,597.5,404.83333333333326,260.5,1045.0,135.16666666666669,745.9999999999999,560.0,1901.5,73,160,-0.0030195932190291157,-0.004573773661203165,0.0089394556558135,-0.007218241736775155,-0.01412941409919666,-0.001373757185602481,0.010568016682037662,-0.007053372806797478,0.010790474186928687,-0.006047133545118932,,,,,,,,,,,,,,
756,1973-01-27,0.36947220173941214,0.10961019115147802,0.1812260244086474,0.32224026451965737,0.21741924696660567,0.137232328617875,0.5430641948357146,0.07646703518417397,0.3906353490997441,0.2994596295039475,770.5,234.83333333333331,390.83333333333326,648.8333333333334,439.16666666666674,306.66666666666663,1166.6666666666665,159.16666666666666,839.6666666666665,638.6666666666667,2090.0,76,161,0.015095237288151318,-0.009400685583149285,-0.010613030481619408,-0.0054763819364178614,-0.009786267140593774,0.001991232866884657,0.012376927944533269,0.005905665876241209,0.006232846976563511,0.0009469038875942748,1973-02-01,1973.083333333333,111.68,-4.349998999999997,5.0,0.09999999999999963,45.5,0.7000000000000028,,,4193.3,30.90000000000055,12.51,0.023333333333333428
757,1973-02-03,0.3649183996515477,0.10640621402608363,0.18552951503155804,0.3179569373012477,0.20325088106608416,0.14393212179355128,0.5612389953596928,0.06808969942050244,0.4029766503195704,0.2894432889155714,816.1666666666665,233.66666666666669,415.0,653.3333333333333,442.33333333333337,341.66666666666663,1299.3333333333335,138.66666666666666,946.3333333333336,673.3333333333333,2235.166666666667,78,162,-0.0045538020878644345,-0.003203977125394386,0.004303490622910633,-0.004283327218409683,-0.014168365900521509,0.006699793175676289,0.01817480052397824,-0.008377335763671528,0.012341301219826295,-0.010016340588376084,,,,,,,,,,,,,,
758,1973-02-10,0.3673890030902029,0.1038512510896719,0.17589304178898832,0.3054504498894761,0.1904067772560518,0.1408226837393322,0.5700845902240662,0.07274466544736095,0.3951540024064429,0.2898256695099385,869.8333333333333,257.6666666666667,429.66666666666674,680.3333333333333,450.33333333333326,351.33333333333326,1386.9999999999998,164.99999999999997,969.3333333333336,712.3333333333335,2376.166666666667,80,163,0.0024706034386551834,-0.0025549629364117338,-0.00963647324256972,-0.012506487411771572,-0.01284410381003237,-0.003109438054219066,0.008845594864373418,0.004654966026858512,-0.007822647913127534,0.00038238059436707117,,,,,,,,,,,,,,
759,1973-02-17,0.35850565586853644,0.11270578846867987,0.17728430546847948,0.3151923947548837,0.1946607245885092,0.14543314379579358,0.5654006139549435,0.07846445303202403,0.3748370841530061,0.28083603874592816,873.3333333333335,311.6666666666667,449.66666666666674,748.3333333333335,480.83333333333326,357.33333333333326,1417.1666666666665,200.0,950.5,702.8333333333335,2459.333333333333,83,164,-0.008883347221666449,0.008854537379007973,0.0013912636794911615,0.00974194486540758,0.004253947332457403,0.004610460056461374,-0.004683976269122758,0.005719787584663072,-0.020316918253436792,-0.008989630764010327,,,,,,,,,,,,,,
760,1973-02-24,0.3472169580274275,0.1229074408575798,0.1964501590600046,0.3359896978379053,0.2100502532918184,0.13716569244683444,0.5442446891191194,0.09254249144452348,0.3603670756421008,0.2707051122860191,886.4999999999999,344.5,508.0,826.3333333333335,530.8333333333333,350.33333333333337,1422.8333333333335,238.3333333333333,946.6666666666664,699.5000000000001,2551.666666666667,85,165,-0.01128869784110892,0.010201652388899932,0.019165853591525117,0.020797303083021582,0.015389528703309204,-0.008267451348959148,-0.02115592483582407,0.014078038412499452,-0.014470008510905297,-0.01013092645990904,1973-03-01,1973.166666666667,111.519997,-0.16000300000000325,4.9,-0.09999999999999963,46.5,1.0,,,4208.6,15.300000000000182,,-0.009999999999999787
761,1973-03-03,0.33756777624041057,0.12009231156954718,0.2073332897533804,0.3351448338009958,0.2083290329686668,0.1395253891653259,0.5345053650088739,0.08590961843769544,0.3575701297057849,0.26210005702194017,850.9999999999999,322.5,511.0,794.3333333333335,509.83333333333326,331.83333333333337,1375.0000000000002,215.33333333333331,928.1666666666664,650.5000000000001,2481.333333333334,84,166,-0.009649181787016958,-0.002815129288032625,0.010883130693375792,-0.0008448640369094763,-0.0017212203231515846,0.0023596967184914552,-0.009739324110245471,-0.006632873006828036,-0.002796945936315909,-0.008605055264078953,,,,,,,,,,,,,,
762,1973-03-10,0.3302768708082892,0.12684658727110482,0.201011039128542,0.34212811805117704,0.21646128406428086,0.149139526257641,0.5264737863408117,0.0892789371712609,0.3526871254041705,0.2708510725484016,831.0,341.5,519.6666666666667,837.6666666666667,526.1666666666666,357.16666666666674,1350.6666666666667,231.00000000000003,906.5,668.1666666666667,2498.333333333334,84,167,-0.007290905432121353,0.006754275701557636,-0.006322250624838405,0.006983284250181243,0.008132251095614051,0.009614137092315095,-0.008031578668062256,0.0033693187335654545,-0.004883004301614369,0.008751015526461403,,,,,,,,,,,,,,
763,1973-03-17,0.33749657453164744,0.12673542331358764,0.2007716430200606,0.3448094052623592,0.2274580415069073,0.14802770187430722,0.5346680474233569,0.08913806356354409,0.3615634165538876,0.27718092636830577,816.0,333.5,508.6666666666666,827.6666666666667,543.6666666666666,344.16666666666674,1327.6666666666665,225.0,895.5,665.6666666666667,2436.333333333333,82,168,0.007219703723358228,-0.00011116395751717412,-0.00023939610848139337,0.0026812872111821595,0.010996757442626431,-0.0011118243833337649,0.008194261082545284,-0.00014087360771680713,0.008876291149717053,0.0063298538199041965,,,,,,,,,,,,,,
764,1973-03-24,0.3455467429683088,0.12115234794594658,0.19099082792579816,0.333935557175408,0.21883931894854253,0.15581547654584385,0.5372753281539592,0.08541534882912259,0.3653693867167801,0.2775600675584253,821.8333333333335,322.8333333333333,485.0,799.0,520.3333333333333,353.83333333333326,1304.5,215.0,878.0,655.1666666666667,2398.166666666667,81,169,0.008050168436661342,-0.005583075367641063,-0.00978081509426243,-0.010873848086951188,-0.008618722558364766,0.00778777467153663,0.002607280730602235,-0.003722714734421498,0.003805970162892525,0.0003791411901195585,,,,,,,,,,,,,,
765,1973-03-31,0.3467541789046388,0.12444948245636912,0.18692323327147026,0.3321991305785391,0.2286763098398583,0.1557054133481437,0.5472501225410242,0.09360872842789457,0.3766494369248929,0.2728611986893396,846.6666666666667,333.8333333333333,492.33333333333337,800.0000000000001,543.6666666666666,357.16666666666663,1370.1666666666665,230.33333333333331,923.3333333333336,659.5000000000001,2455.833333333333,82,170,0.0012074359363299927,0.003297134510422545,-0.004067594654327904,-0.0017364265968689008,0.00983699089131576,-0.00011006319770015537,0.009974794387065056,0.008193379598771977,0.01128005020811279,-0.004698868869085715,1973-04-01,1973.25,106.970001,-4.549996000000006,5.0,0.09999999999999963,47.2,0.7000000000000028,5704.098000000001,61.429000000001004,4214.0,5.399999999999636,,-0.009999999999999787
766,1973-04-07,0.35047783191609205,0.12685102294702014,0.18650619193116694,0.3492653031376181,0.2442318533191611,0.15432881222256614,0.5426476460219087,0.10228078329131733,0.3767624920260779,0.2719942812106125,814.3333333333335,318.50000000000006,461.66666666666674,804.6666666666669,566.3333333333333,338.8333333333333,1287.8333333333333,232.33333333333331,883.6666666666667,616.1666666666666,2326.1666666666665,80,171,0.0037236530114532758,0.002401540490651013,-0.0004170413403033202,0.017066172559078996,0.015555543479302825,-0.0013766011255775534,-0.004602476519115496,0.008672054863422762,0.00011305510118503336,-0.0008669174787271361,,,,,,,,,,,,,,
767,1973-04-14,0.3712208130871798,0.1199331899940988,0.1841598675847521,0.3361084480946252,0.2372051745815729,0.14857863349530182,0.5473847323807383,0.11701955291117393,0.3860537152814852,0.27633437610975625,825.3333333333335,298.6666666666667,444.83333333333326,783.8333333333335,544.1666666666666,322.6666666666667,1247.3333333333335,263.83333333333337,878.1666666666669,611.0,2266.1666666666665,77,172,0.02074298117108775,-0.006917832952921339,-0.002346324346414824,-0.01315685504299291,-0.007026678737588221,-0.005750178727264328,0.004737086358829522,0.014738769619856597,0.009291223255407266,0.004340094899143776,,,,,,,,,,,,,,
768,1973-04-21,0.374819975811761,0.13104368144256526,0.18778181362806934,0.3451143507539571,0.23563932922767125,0.14497412972819504,0.5497391185686586,0.12471010037930633,0.3855799765428457,0.2617862243895008,848.0000000000001,344.16666666666674,457.00000000000006,839.5,560.0,323.6666666666667,1281.8333333333335,299.33333333333337,889.1666666666667,597.6666666666666,2339.9999999999995,79,173,0.003599162724581217,0.011110491448466459,0.0036219460433172257,0.009005902659331877,-0.0015658453539016404,-0.003604503767106776,0.002354386187920388,0.0076905474681324,-0.0004737387386394842,-0.014548151720255476,,,,,,,,,,,,,,
769,1973-04-28,0.3640861562832828,0.12861816830129094,0.1905069727022213,0.35198281200258397,0.2447786249718878,0.14733587689984692,0.5394010463997583,0.1254674848418807,0.3747192703800909,0.2616158197155557,855.1666666666669,349.16666666666674,477.16666666666674,885.6666666666665,597.6666666666667,340.8333333333333,1297.3333333333335,309.83333333333337,886.6666666666669,604.8333333333333,2418.1666666666656,80,174,-0.01073381952847824,-0.002425513141274316,0.002725159074151967,0.006868461248626946,0.009139295744216541,0.0023617471716518845,-0.01033807216890037,0.0007573844625743675,-0.010860706162754807,-0.00017040467394507933,1973-05-01,1973.333333333333,104.949997,-2.020004,4.9,-0.09999999999999963,47.8,0.5999999999999943,,,4221.9,7.899999999999636,12.48,-0.009999999999999787
770,1973-05-05,0.36199143810781503,0.12737026018089162,0.18655842824187874,0.34498379094049497,0.2349893497317093,0.1449199064002035,0.5437809938003315,0.11529384810834953,0.3837037048704424,0.2669972399781627,820.5,332.1666666666667,445.16666666666674,820.6666666666665,554.3333333333335,316.16666666666663,1260.6666666666667,272.5,873.0,582.1666666666667,2306.5,78,175,-0.002094718175467747,-0.0012479081203993214,-0.003948544460342568,-0.00699902106208905,-0.009789275240178502,-0.002415970499643427,0.0043799474005732355,-0.010173636733531166,0.008984434490351523,0.005381420262607017,,,,,,,,,,,,,,
771,1973-05-12,0.35460357253088937,0.1296887229601542,0.1843311713759208,0.34278050031702184,0.2209273905382884,0.14666181326116925,0.5519484859463677,0.12369869220154855,0.38058458813665785,0.2740386636774069,841.4999999999999,357.16666666666674,470.16666666666674,859.6666666666665,546.3333333333335,336.1666666666667,1333.6666666666667,323.5,893.0000000000001,638.5,2428.833333333333,81,176,-0.007387865576925667,0.0023184627792625927,-0.0022272568659579273,-0.002203290623473131,-0.014061959193420905,0.0017419068609657586,0.008167492146036182,0.008404844093199026,-0.003119116733784566,0.007041423699244209,,,,,,,,,,,,,,
772,1973-05-19,0.3593526286981035,0.1262838369693497,0.1773317952911374,0.3371903267532024,0.2122555171757257,0.14737091355263338,0.562323955984293,0.12191019171201885,0.38826615835583217,0.2821143257987183,928.6666666666664,371.1666666666666,471.83333333333337,894.6666666666665,555.3333333333334,363.0,1492.5000000000002,340.0,954.0,695.8333333333333,2637.333333333333,83,177,0.004749056167214161,-0.003404885990804518,-0.006999376084783404,-0.005590173563819467,-0.008671873362562699,0.0007091002914641209,0.010375470037925272,-0.0017885004895297066,0.007681570219174315,0.008075662121311389,,,,,,,,,,,,,,
773,1973-05-26,0.3615817337963127,0.12317314243206788,0.17048102970831472,0.32996888124202883,0.20861943742208044,0.14616792875563692,0.5675361581581972,0.12208276869532295,0.3948321316678062,0.2871871784171475,923.3333333333333,373.5,462.83333333333337,929.6666666666664,531.8333333333334,397.66666666666674,1499.8333333333335,355.33333333333326,962.6666666666664,701.6666666666667,2689.666666666667,85,178,0.002229105098209172,-0.003110694537281813,-0.0068507655828226885,-0.007221445511173541,-0.003636079753645244,-0.0012029847969964589,0.005212202173904279,0.00017257698330409854,0.006565973311974005,0.005072852618429213,,,,,,,,,,,,,,
774,1973-06-02,0.35616201976707085,0.12795643804816456,0.16562409306947345,0.3306473572249897,0.19736905314235398,0.13648818388705125,0.5687075915281655,0.12887151709049394,0.3909665262624083,0.27142776019287185,949.6666666666664,395.0,470.83333333333337,954.8333333333336,525.6666666666667,397.66666666666674,1544.6666666666665,378.33333333333326,989.0,704.8333333333335,2782.666666666667,85,179,-0.005419714029241851,0.004783295616096681,-0.004856936638841264,0.0006784759829608911,-0.01125038427972644,-0.009679744868585666,0.0011714333699682775,0.0067887483951709895,-0.0038656054053978757,-0.015759418224275682,1973-06-01,1973.416666666667,104.260002,-0.6899949999999961,4.9,0.0,48.3,0.5,,,4234.4,12.5,,0.0600000000000005
775,1973-06-09,0.3551244348432223,0.13787002627092276,0.16986886556814293,0.3313962422127336,0.20875003217560809,0.1324467063384053,0.56875550059543,0.1264291638153312,0.3976760976877146,0.2729768294619753,915.1666666666664,400.1666666666666,461.33333333333337,881.5,524.6666666666666,338.0,1492.6666666666665,356.5,967.5,671.3333333333334,2645.333333333333,83,180,-0.0010375849238485335,0.009913588222758202,0.004244772498669475,0.0007488849877438919,0.01138097903325408,-0.00404147754864595,4.790906726448441e-05,-0.002442353275162734,0.0067095714253063155,0.0015490692691034758,,,,,,,,,,,,,,
776,1973-06-16,0.3661345037488307,0.13758652604875024,0.16748101728107265,0.31554685266811083,0.20559528241418104,0.13063439041977568,0.5780951193286951,0.13342589160076784,0.40220933116640695,0.28720557995523666,921.5,385.1666666666666,427.6666666666666,816.4999999999999,506.66666666666674,332.0,1491.666666666667,356.5,963.8333333333336,685.6666666666667,2583.333333333333,82,181,0.011010068905608406,-0.00028350022217252246,-0.002387848287070282,-0.015849389544622783,-0.0031547497614270448,-0.0018123159186296254,0.009339618733265055,0.0069967277854366405,0.0045332334786923325,0.014228750493261331,,,,,,,,,,,,,,
777,1973-06-23,0.3600826906867375,0.1464497684143667,0.18024554281531327,0.334556540524886,0.22083024509184387,0.13144331006140636,0.5639908975005878,0.12939803780591114,0.3926197595454443,0.2767156167212215,910.1666666666664,405.0,446.33333333333326,844.8333333333333,526.0,327.5,1470.5,351.33333333333326,941.0,674.4999999999999,2588.1666666666665,86,182,-0.0060518130620932364,0.008863242365616447,0.012764525534240623,0.019009687856775148,0.015234962677662832,0.0008089196416306843,-0.014104221828107222,-0.004027853794856706,-0.009589571620962634,-0.010489963234015132,,,,,,,,,,,,,,
778,1973-06-30,0.3577327441798904,0.1487933125641596,0.18247993105824653,0.33590403265039354,0.2265896997777039,0.13507341285965405,0.5611365555987401,0.12967900201631602,0.3864199399520997,0.2802830016554773,901.1666666666664,395.33333333333326,438.66666666666674,829.5,526.6666666666667,329.5,1461.4999999999998,341.6666666666667,933.0,675.1666666666666,2559.1666666666665,86,183,-0.002349946506847056,0.0023435441497929037,0.002234388242933261,0.0013474921255075545,0.005759454685860033,0.0036301027982476868,-0.002854341901847745,0.0002809642104048826,-0.006199819593344591,0.0035673849342557906,1973-07-01,1973.5,108.220001,3.959998999999996,4.8,-0.10000000000000052,48.4,0.10000000000000142,5674.1,-29.998000000000506,4244.5,10.100000000000364,,0.05999999999999873
779,1973-07-07,0.37423733831401307,0.15220684296010786,0.18097398198887926,0.3198226769546297,0.2301388259838317,0.13128988136071462,0.5784487852866774,0.12980414505793625,0.4120612666463652,0.2682242941117803,982.5,409.33333333333337,449.6666666666666,807.8333333333335,546.6666666666667,335.1666666666667,1577.1666666666665,336.00000000000006,1059.3333333333335,664.5,2655.5,86,184,0.01650459413412264,0.0034135303959482717,-0.0015059490693672686,-0.016081355695763855,0.0035491262061277955,-0.003783531498939424,0.01731222968793733,0.00012514304162022927,0.025641326694265498,-0.012058707543697034,,,,,,,,,,,,,,
780,1973-07-14,0.3697694893069121,0.14568431329981382,0.1796407633002162,0.3162304349602548,0.22814213530835264,0.13602481858814747,0.5830843312231463,0.12821969652491025,0.4137948678829027,0.2715725368273744,978.1666666666667,395.0,447.6666666666666,799.5000000000001,545.6666666666666,343.1666666666667,1595.8333333333335,332.99999999999994,1080.3333333333333,675.5,2657.833333333333,87,185,-0.004467849007100955,-0.006522529660294041,-0.001333218688663068,-0.0035922419943748563,-0.001996690675479057,0.004734937227432845,0.004635545936468866,-0.0015844485330260005,0.001733601236537485,0.003348242715594141,,,,,,,,,,,,,,
781,1973-07-21,0.3751532823302369,0.13739442435391433,0.17012855508413002,0.3129686193474735,0.2068981778654373,0.13696957692331765,0.5808779072567318,0.1181378101471927,0.4119373141989989,0.27215846344263656,1018.5000000000003,388.0,437.33333333333337,805.5000000000001,524.0,356.50000000000006,1631.166666666667,308.0,1099.0,703.8333333333333,2720.833333333334,86,186,0.005383793023324812,-0.008289888945899495,-0.009512208216086173,-0.003261815612781327,-0.02124395744291535,0.0009447583351701873,-0.0022064239664144614,-0.01008188637771755,-0.001857553683903779,0.0005859266152621334,,,,,,,,,,,,,,
782,1973-07-28,0.3705516512678749,0.12923599947345715,0.17016794937042026,0.3070906383922267,0.20623387738487567,0.14065180299624605,0.5816259090433837,0.1076138108245087,0.4080262600628684,0.2764631426241898,941.6666666666664,342.0,431.33333333333337,778.0,512.0,344.50000000000006,1491.333333333333,277.0,1047.6666666666667,673.4999999999999,2558.5,87,187,-0.004601631062361999,-0.008158424880457177,3.939428629023967e-05,-0.0058779809552467754,-0.0006643004805615692,0.003682226072928396,0.0007480017866519084,-0.010523999322683995,-0.003911054136130521,0.00430467918155325,1973-08-01,1973.583333333333,104.25,-3.970000999999996,4.8,0.0,50.9,2.5,,,4230.8,-13.699999999999818,12.66,0.0600000000000005
783,1973-08-04,0.3798225902177683,0.13026141776575936,0.1680230738235908,0.3082867091244917,0.2000273951043372,0.1297255080469405,0.5967226701390679,0.10745158553490064,0.4165304454503128,0.2675678744530533,1026.3333333333333,357.0,441.33333333333337,796.5,508.0,335.5,1605.5,283.5,1129.8333333333333,690.1666666666665,2665.833333333333,90,188,0.009270938949893393,0.0010254182923022104,-0.002144875546829461,0.0011960707322649644,-0.006206482280538522,-0.010926294949305554,0.015096761095684141,-0.0001622252896080617,0.008504185387444406,-0.008895268171136506,,,,,,,,,,,,,,
784,1973-08-11,0.3752572823236425,0.13398300865936055,0.1755658226299608,0.31781489462886303,0.2102392266023026,0.12936292800698435,0.5755090687341263,0.11014529526836764,0.4036636842256862,0.2778983571158935,981.6666666666664,367.5,454.33333333333337,820.8333333333335,509.5,339.1666666666667,1500.8333333333335,288.5,1068.1666666666665,699.8333333333335,2577.666666666666,93,189,-0.004565307894125792,0.00372159089360119,0.0075427488063699874,0.009528185504371343,0.010211831497965396,-0.00036258003995615073,-0.02121360140494155,0.002693709733466998,-0.0128667612246266,0.0103304826628402,,,,,,,,,,,,,,
785,1973-08-18,0.36871730336249103,0.13739578681936854,0.18541382487114005,0.331938177106798,0.2112282841499201,0.11913947595001105,0.5726481134895524,0.11705129550669102,0.4007213935283652,0.2759938110164954,934.8333333333336,374.5,481.6666666666666,853.1666666666667,504.5,310.50000000000006,1471.8333333333328,309.5,1035.5,689.1666666666667,2554.6666666666674,94,190,-0.006539978961151494,0.0034127781600079843,0.009848002241179266,0.014123282477934984,0.0009890575476174943,-0.010223452056973295,-0.00286095524457397,0.006906000238323384,-0.002942290697320993,-0.0019045460993981078,,,,,,,,,,,,,,
786,1973-08-25,0.3615144291232861,0.13920268001754452,0.18215087894533727,0.34081457031479423,0.21132748748447586,0.12268174510674608,0.5560072855538982,0.12106664758075675,0.3839621260940285,0.2752330135081766,939.5,381.83333333333326,490.5,916.1666666666664,528.6666666666666,334.1666666666667,1444.4999999999998,316.3333333333333,1011.5,699.8333333333335,2627.166666666667,94,191,-0.007202874239204959,0.0018068931981759797,-0.0032629459258027853,0.008876393207996214,9.920333455576412e-05,0.003542269156735028,-0.016640827935654134,0.004015352074065726,-0.0167592674343367,-0.0007607975083188112,,,,,,,,,,,,,,
787,1973-09-01,0.3746828040687939,0.13721500398815828,0.18740045976736405,0.34849329644697474,0.2141982507781265,0.1269354689154553,0.5540963835674924,0.11905624327428313,0.3970012994708229,0.2666522629761426,917.6666666666664,341.8333333333333,459.6666666666666,864.1666666666665,503.1666666666666,330.5,1375.5,282.3333333333333,1001.5,648.1666666666666,2474.333333333333,92,192,0.01316837494550782,-0.001987676029386237,0.0052495808220267845,0.0076787261321805125,0.00287076329365063,0.004253723808709212,-0.0019109019864058665,-0.0020104043064736177,0.013039173376794387,-0.008580750532033998,1973-09-01,1973.666666666667,108.43,4.180000000000007,4.8,0.0,50.9,0.0,,,4252.3,21.5,,0.029999999999999364
788,1973-09-08,0.37392727160298017,0.14293439154371734,0.18814935608166908,0.3570347690840399,0.2147407545812917,0.13007593451491398,0.5512483636442193,0.114556718218975,0.3963764536817406,0.2628243492851066,898.6666666666665,354.83333333333326,460.66666666666674,872.8333333333335,500.1666666666666,337.49999999999994,1349.5000000000002,265.3333333333333,980.5,629.1666666666666,2432.333333333333,88,193,-0.0007555324658137241,0.005719387555559063,0.0007488963143050253,0.008541472637065173,0.0005425038031652006,0.003140465599458686,-0.002848019923273104,-0.0044995250553081225,-0.0006248457890822845,-0.0038279136910359672,,,,,,,,,,,,,,
789,1973-09-15,0.3865207839635225,0.13958573959898166,0.18461785981510456,0.35276307975152044,0.20912133126528512,0.13108979114126182,0.548727164030134,0.10945958476717392,0.3907865831656123,0.2679860187206348,949.3333333333333,339.8333333333333,457.66666666666674,880.8333333333333,495.16666666666674,340.5,1386.166666666667,260.3333333333333,996.5,657.5000000000001,2504.333333333333,90,194,0.012593512360542349,-0.003348651944735686,-0.0035314962665645155,-0.0042716893325194785,-0.005619423316006567,0.001013856626347842,-0.002521199614085257,-0.005097133451801086,-0.0055898705161283035,0.0051616694355282045,,,,,,,,,,,,,,
790,1973-09-22,0.3922942049870063,0.13364596152949346,0.1861860501905337,0.33987722962292755,0.20322512876617466,0.13623564759269458,0.5597332066891739,0.10915096249360702,0.4005625128803237,0.27029909062782104,929.6666666666664,300.5,428.0,797.8333333333335,451.83333333333326,335.8333333333333,1357.1666666666667,236.0,988.1666666666664,635.1666666666667,2382.666666666666,88,195,0.005773421023483771,-0.0059397780694882,0.0015681903754291293,-0.01288585012859289,-0.0058962024991104645,0.005145856451432757,0.011006042659039927,-0.0003086222735668997,0.009775929714711362,0.002313071907186215,,,,,,,,,,,,,,
791,1973-09-29,0.3909315276936708,0.12147286279204715,0.17142345445777524,0.3291951535740721,0.1969392405443245,0.13347607256553154,0.5761184961597988,0.1016948551728126,0.418458607176031,0.2644689665577943,893.9999999999999,271.0,390.16666666666674,763.3333333333335,436.33333333333326,319.16666666666674,1326.5,227.5,983.1666666666664,596.6666666666666,2297.833333333333,85,196,-0.0013626772933355016,-0.012173098737446306,-0.014762595732758453,-0.01068207604885546,-0.0062858882218501675,-0.002759575027163036,0.016385289470624897,-0.007456107320794422,0.017896094295707318,-0.005830124070026754,1973-10-01,1973.75,108.290001,-0.1399990000000031,4.6,-0.20000000000000015,51.2,0.30000000000000426,5727.96,53.85999999999967,4289.7,37.39999999999964,,0.030000000000001137
792,1973-10-06,0.3736276527172455,0.11289286281454132,0.16794053177821616,0.33184895619612564,0.1965009185897805,0.13617953372589495,0.5639528145625611,0.09614863349288,0.4023909871174772,0.267495711759742,833.9999999999999,244.16666666666663,372.33333333333337,751.8333333333335,425.16666666666674,312.16666666666663,1267.3333333333335,210.0,925.6666666666664,583.6666666666667,2242.166666666667,84,197,-0.017303874976425267,-0.008579999977505831,-0.003482922679559075,0.0026538026220535578,-0.00043832195454399087,0.0027034611603634073,-0.012165681597237743,-0.0055462216799326,-0.01606762005855383,0.0030267452019477337,,,,,,,,,,,,,,
793,1973-10-13,0.3730608818832038,0.11798167933822636,0.16321638274033726,0.3351194122661332,0.19758663196844306,0.1426121438829171,0.5622584809723394,0.0960553617789475,0.4047000345778279,0.2659527314183462,891.9999999999999,276.16666666666663,380.6666666666666,778.8333333333335,449.83333333333337,338.1666666666667,1365.3333333333335,220.0,1018.6666666666664,599.0,2366.5,84,198,-0.0005667708340417188,0.005088816523685036,-0.004724149037878904,0.0032704560700075325,0.0010857133786625617,0.0064326101570221506,-0.0016943335902216414,-9.327171393250232e-05,0.0023090474603507105,-0.0015429803413958276,,,,,,,,,,,,,,
