,word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
9910,sanctify,0,1,0,0,1,0,1,1,1,1
9911,sanction,0,0,0,0,0,0,0,0,0,0
9912,sanctity,0,0,0,0,0,0,0,0,0,0
9913,sanctuary,0,1,0,0,1,0,1,0,0,1
9914,sand,0,0,0,0,0,0,0,0,0,0
9915,sandal,0,0,0,0,0,0,0,0,0,0
9916,sander,0,0,0,0,0,0,0,0,0,0
9917,sandy,0,0,0,0,0,0,0,0,0,0
9918,sane,0,0,0,0,0,0,0,0,0,0
9919,sanguine,0,0,0,0,0,0,1,0,0,0
9920,sanitary,0,0,0,0,0,0,1,0,0,0
9921,sanity,0,0,0,0,0,0,0,0,0,0
9922,sap,0,0,0,0,0,1,0,1,0,0
9923,sapphire,0,0,0,0,0,0,0,0,0,0
9924,sappy,0,0,0,0,0,0,0,0,0,1
9925,sarcasm,1,0,1,0,0,1,0,1,0,0
9926,sarcoma,0,0,0,1,0,1,0,1,0,0
9927,sardonic,0,0,0,0,0,1,0,0,0,0
9928,sash,0,0,0,0,0,0,0,0,0,0
9929,satanic,1,0,0,0,0,1,0,0,0,0
9930,satchel,0,0,0,0,0,0,0,0,0,0
9931,sate,0,0,0,0,0,0,0,0,0,0
9932,satellite,0,0,0,0,0,0,0,0,0,0
9933,satin,0,0,0,0,0,0,1,0,0,0
9934,satire,0,0,0,0,0,0,0,0,0,0
9935,satirical,0,0,0,0,0,0,0,0,0,0
9936,satisfaction,0,0,0,0,0,0,0,0,0,0
9937,satisfactorily,0,0,0,0,0,0,1,0,0,0
9938,satisfy,0,0,0,0,1,0,1,0,0,0
9939,saturate,0,0,1,0,0,1,0,0,0,0
9940,saturation,0,0,0,0,0,0,0,0,0,0
9941,sauce,0,0,0,0,0,0,0,0,0,0
9942,saucepan,0,0,0,0,0,0,0,0,0,0
9943,saucer,0,0,0,0,0,0,0,0,0,0
9944,saucy,0,0,0,0,0,0,0,0,0,0
9945,sauerkraut,0,0,0,0,0,0,0,0,0,0
9946,sauna,0,0,0,0,0,0,0,0,0,0
9947,savage,1,0,0,1,0,1,0,0,0,0
9948,savagery,1,0,0,1,0,1,0,0,0,0
9949,savanna,0,0,0,0,0,0,0,0,0,0
9950,save,0,0,0,0,1,0,1,0,0,1
9951,savor,0,1,1,0,1,0,1,1,0,1
9952,savory,0,0,0,0,0,0,1,0,0,0
9953,savvy,0,0,0,0,0,0,1,0,0,0
9954,sawdust,0,0,0,0,0,0,0,0,0,0
9955,sax,0,0,0,0,0,0,0,0,0,0
9956,saxophone,0,0,0,0,0,0,0,0,0,0
9957,scab,0,0,0,0,0,1,0,0,0,0
9958,scabbard,0,0,0,0,0,0,0,0,0,0
9959,scaffold,0,0,0,1,0,1,0,0,0,0
9960,scale,0,0,0,0,0,0,0,0,0,0
9961,scallop,0,0,0,0,0,0,0,0,0,0
9962,scalp,0,0,0,0,0,0,0,0,0,0
9963,scalpel,0,0,0,1,0,1,0,0,0,0
9964,scaly,0,0,0,0,0,1,0,0,0,0
9965,scan,0,0,0,0,0,0,0,0,0,0
9966,scandal,0,0,0,1,0,1,0,0,0,0
9967,scandalou,1,0,0,0,0,1,0,0,0,0
9968,scanty,0,0,0,0,0,1,0,0,0,0
9969,scape,0,0,0,0,0,0,0,0,0,0
9970,scapegoat,1,0,0,1,0,1,0,0,0,0
9971,scar,1,0,1,1,0,1,0,1,0,0
9972,scarab,0,0,0,0,0,0,0,0,0,0
9973,scarce,0,0,0,1,0,1,0,1,0,0
9974,scarcely,0,0,0,0,0,1,0,1,0,0
9975,scarcity,1,0,0,1,0,1,0,1,0,0
9976,scare,1,1,0,1,0,1,0,0,1,0
9977,scarecrow,0,0,0,1,0,1,1,0,0,0
9978,scarf,0,0,0,0,0,0,0,0,0,0
9979,scarlet,0,0,0,0,0,0,0,0,0,0
9980,scatter,0,0,0,0,0,0,0,0,0,0
9981,scavenger,0,0,0,0,0,1,0,0,0,0
9982,scene,0,0,0,0,0,0,0,0,0,0
9983,scenery,0,0,0,0,0,0,0,0,0,0
9984,scenic,0,0,0,0,0,0,0,0,0,0
9985,scent,0,0,0,0,0,0,0,0,0,0
9986,sceptical,0,0,0,0,0,0,0,0,0,1
9987,scepticism,0,0,0,0,0,0,0,0,0,0
9988,schematic,0,0,0,0,0,0,0,0,0,0
9989,scheme,0,0,0,0,0,1,0,0,0,0
9990,schism,1,0,0,0,0,1,0,0,0,0
9991,schizophrenia,1,0,1,1,0,1,0,1,0,0
9992,scholar,0,0,0,0,0,0,1,0,0,0
9993,scholarly,0,0,0,0,0,0,0,0,0,0
9994,scholarship,0,0,0,0,1,0,1,0,0,0
9995,school,0,0,0,0,0,0,0,0,0,1
9996,schoolboy,0,0,0,0,0,0,0,0,0,0
9997,schoolmaster,0,0,0,0,0,0,0,0,0,0
9998,schooner,0,0,0,0,0,0,0,0,0,0
9999,sciatica,0,0,0,0,0,1,0,0,0,0
10000,science,0,0,0,0,0,0,0,0,0,0
10001,scientific,0,0,0,0,0,0,1,0,0,1
10002,scientist,0,1,0,0,0,0,1,0,0,1
10003,scintilla,0,0,0,0,0,0,1,0,0,0
10004,scintillation,0,0,0,0,0,0,0,0,0,0
10005,scintillator,0,0,0,0,0,0,0,0,0,0
10006,scion,0,0,0,0,0,0,0,0,0,0
10007,scissor,0,0,0,0,0,0,0,0,0,0
10008,scoff,1,0,1,0,0,1,0,0,0,0
10009,scold,1,0,1,1,0,1,0,1,0,0
10010,scoop,0,0,0,0,0,0,0,0,0,0
10011,scope,0,0,0,0,0,0,0,0,0,0
10012,scorch,1,0,0,0,0,1,0,0,0,0
10013,score,0,1,0,0,1,0,1,0,1,0
10014,scorn,1,0,0,0,0,1,0,0,0,0
10015,scorpion,1,0,1,1,0,1,0,0,1,0
10016,scotch,0,0,0,0,0,1,0,0,0,0
10017,scoundrel,1,0,1,1,0,1,0,0,0,1
10018,scour,0,0,0,0,0,0,0,0,0,0
10019,scourge,1,0,0,1,0,1,0,1,0,0
10020,scout,0,0,0,0,0,0,0,0,0,0
10021,scrabble,0,0,0,0,0,0,0,0,0,0
10022,scramble,0,0,0,0,0,1,0,0,0,0
10023,scrape,0,0,0,0,0,0,0,0,0,0
10024,scrapie,1,0,0,1,0,1,0,1,0,0
10025,scratch,0,0,0,0,0,0,0,0,0,0
10026,scream,1,0,1,1,0,1,0,0,1,0
10027,screech,0,0,0,1,0,1,0,0,1,0
10028,screen,0,0,0,0,0,0,0,0,0,0
10029,screw,1,0,0,0,0,1,0,0,0,0
10030,screwdriver,0,0,0,0,0,0,0,0,0,0
10031,scribble,0,0,0,0,0,0,0,0,0,0
10032,scribe,0,0,0,0,0,0,1,0,0,0
10033,scrimmage,0,0,0,0,0,1,0,0,1,0
10034,scrip,0,0,0,0,0,0,0,0,0,0
10035,script,0,0,0,0,0,0,1,0,0,0
10036,scriptural,0,0,0,0,0,0,0,0,0,0
10037,scripture,0,0,0,0,0,0,0,0,0,1
10038,scroll,0,0,0,0,0,0,0,0,0,0
10039,scrub,0,0,1,0,0,1,0,0,0,0
10040,scrumptiou,0,0,0,0,0,0,1,0,0,0
10041,scrupulou,0,0,0,0,0,0,0,0,0,0
10042,scrutinize,0,1,0,0,0,1,0,0,0,0
10043,scrutiny,0,0,0,0,0,1,0,0,0,0
10044,sculptor,0,0,0,0,0,0,0,0,0,0
10045,sculpture,0,0,0,0,0,0,1,0,0,0
10046,scum,0,0,1,0,0,1,0,0,0,0
10047,se,0,0,0,0,0,0,0,0,0,0
10048,sea,0,0,0,0,0,0,1,0,0,0
10049,seaboard,0,0,0,0,0,0,0,0,0,0
10050,seal,0,0,0,0,0,0,1,0,0,1
10051,seam,0,0,0,0,0,0,0,0,0,0
10052,seaman,0,0,0,0,0,0,0,0,0,0
10053,seamle,0,0,0,0,0,0,0,0,0,0
10054,seamstre,0,0,0,0,0,0,0,0,0,0
10055,seaport,0,0,0,0,0,0,0,0,0,0
10056,sear,0,0,0,0,0,1,0,0,0,0
10057,search,0,0,0,0,0,0,0,0,0,0
10058,seaside,0,0,0,0,0,0,0,0,0,0
10059,season,0,0,0,0,0,0,1,0,0,0
10060,seat,0,0,0,0,0,0,0,0,0,0
10061,secession,0,0,0,0,0,1,0,0,0,0
10062,seclude,0,0,0,0,0,1,0,1,0,0
10063,seclusion,0,0,0,1,0,1,1,0,0,0
10064,secondary,0,0,0,0,0,0,0,0,0,0
10065,secondhand,0,0,0,0,0,1,0,0,0,0
10066,secrecy,0,0,0,0,0,0,0,0,1,1
10067,secret,0,0,0,0,0,0,0,0,0,1
10068,secretariat,0,0,0,0,0,0,1,0,0,0
10069,secretary,0,0,0,0,0,0,0,0,0,0
10070,secrete,0,0,1,0,0,0,0,0,0,0
10071,secretion,0,0,1,0,0,1,0,0,0,0
10072,secretive,0,0,0,0,0,1,0,0,0,0
10073,secretly,0,0,0,0,0,0,0,0,0,0
10074,sect,0,0,0,0,0,0,0,0,0,0
10075,sectarian,1,0,0,1,0,1,0,0,0,0
10076,sectional,0,0,0,0,0,0,0,0,0,0
10077,sector,0,0,0,0,0,0,0,0,0,0
10078,secular,0,1,0,0,0,0,0,0,0,0
10079,secularism,0,0,0,0,0,0,0,0,0,0
10080,security,0,0,0,0,0,0,0,0,0,1
10081,sedan,0,0,0,0,0,0,0,0,0,0
10082,sedate,0,0,0,0,0,0,0,0,0,0
10083,sedative,0,0,0,0,0,0,0,0,0,0
10084,sedentary,0,0,0,0,0,0,0,0,0,0
10085,sedge,0,0,0,0,0,0,0,0,0,0
10086,sediment,0,0,0,0,0,0,0,0,0,0
10087,sedimentary,0,0,0,0,0,0,0,0,0,0
10088,sedition,1,0,0,0,0,1,0,1,0,0
10089,seduce,0,0,0,0,0,1,0,0,0,0
10090,seduction,0,0,0,0,0,1,0,0,0,0
10091,seductive,0,1,0,0,0,0,0,0,0,0
10092,seed,0,0,0,0,0,0,0,0,0,0
10093,seedle,0,0,0,0,0,0,0,0,0,0
10094,seek,0,1,0,0,0,0,0,0,0,0
10095,seeker,0,0,0,0,0,0,0,0,0,0
10096,seemingly,0,0,0,0,0,0,0,0,0,0
10097,seer,0,0,0,0,0,0,0,0,0,0
10098,seethe,0,0,0,0,0,0,0,0,0,0
10099,segment,0,0,0,0,0,0,0,0,0,0
10100,segregate,1,0,1,0,0,1,0,1,0,0
10101,segregation,0,0,0,0,0,0,0,0,0,0
10102,seize,0,0,0,1,0,1,0,0,0,0
10103,seizure,0,0,0,1,0,0,0,0,0,0
10104,seldom,0,0,0,0,0,0,0,0,0,0
10105,select,0,0,0,0,0,0,0,0,0,0
10106,selection,0,0,0,0,0,0,0,0,0,0
10107,selfish,1,0,1,0,0,1,0,0,0,0
10108,selfishne,0,0,0,0,0,1,0,0,0,0
10109,sell,0,0,0,0,0,0,0,0,0,0
10110,seller,0,0,0,0,0,0,0,0,0,0
10111,semaphore,0,0,0,0,0,0,0,0,0,0
10112,semblance,0,0,0,0,0,0,0,0,0,0
10113,semen,0,0,0,0,0,0,0,0,0,0
10114,semicolon,0,0,0,0,0,0,0,0,0,0
10115,seminal,0,0,0,0,0,0,0,0,0,0
10116,seminar,0,0,0,0,0,0,0,0,0,0
10117,seminary,0,0,0,0,0,0,0,0,0,0
10118,semiotic,0,0,0,0,0,0,0,0,0,0
10119,senate,0,0,0,0,0,0,0,0,0,1
10120,senator,0,0,0,0,0,0,0,0,0,0
10121,send,0,0,0,0,0,0,0,0,0,0
10122,senescence,0,0,0,0,0,0,0,0,0,0
10123,senile,0,0,0,1,0,1,0,1,0,0
10124,senior,0,0,0,0,0,0,0,0,0,0
10125,seniority,0,0,0,0,0,0,1,0,0,1
10126,sensation,0,0,0,0,0,0,0,0,0,0
10127,sensational,0,0,0,0,1,0,1,0,0,0
10128,sense,0,0,0,0,0,0,1,0,0,0
10129,sensele,1,0,1,1,0,1,0,1,1,0
10130,sensibility,0,0,0,0,0,0,1,0,0,0
10131,sensibly,0,0,0,0,0,0,1,0,0,0
10132,sensitive,0,0,0,0,0,0,0,0,0,0
10133,sensory,0,0,0,0,0,0,0,0,0,0
10134,sensual,0,1,0,0,1,1,1,0,1,1
10135,sensuality,0,1,0,0,1,0,1,0,0,0
10136,sensuou,0,0,0,0,1,0,1,0,0,0
10137,sentence,1,1,1,1,0,1,0,1,0,0
10138,sentient,0,0,0,0,0,0,0,0,0,0
10139,sentiment,0,0,0,0,0,0,0,0,0,0
10140,sentimental,0,0,0,0,0,0,1,0,0,0
10141,sentimentality,0,0,0,0,0,0,1,0,0,0
10142,sentinel,0,0,0,0,0,0,1,0,0,1
10143,sentry,0,0,0,0,0,0,0,0,0,1
10144,separable,0,0,0,0,0,0,0,0,0,0
10145,separate,0,0,0,0,0,0,0,0,0,0
10146,separately,0,0,0,0,0,0,0,0,0,0
10147,separation,0,0,0,0,0,0,0,0,0,0
10148,separatist,1,0,1,0,0,1,0,0,0,0
10149,sepia,0,0,0,0,0,0,0,0,0,0
10150,sepsi,0,0,0,1,0,1,0,1,0,0
10151,sept,0,0,0,0,0,0,0,0,0,0
10152,septic,0,0,1,0,0,1,0,0,0,0
10153,septum,0,0,0,0,0,0,0,0,0,0
10154,sequel,0,1,0,0,0,0,0,0,0,0
10155,sequence,0,0,0,0,0,0,0,0,0,0
10156,sequent,0,0,0,0,0,0,0,0,0,0
10157,sequester,0,0,0,0,0,0,0,0,0,0
10158,sequestration,0,0,0,0,0,1,0,1,0,0
10159,serene,0,0,0,0,0,1,0,0,0,1
10160,serenity,0,1,0,0,1,0,1,0,0,1
10161,sergeant,0,0,0,0,0,0,0,0,0,0
10162,serial,0,1,0,0,0,0,0,0,0,0
10163,serif,0,0,0,0,0,0,0,0,0,0
10164,seriousne,0,0,0,1,0,0,0,1,0,0
10165,sermon,0,0,0,0,0,0,1,0,0,1
10166,serpent,0,0,1,1,0,1,0,0,0,0
10167,serpentine,0,0,0,0,0,0,0,0,0,0
10168,serrate,0,0,0,0,0,0,0,0,0,0
10169,serum,0,0,0,0,0,0,1,0,0,0
10170,servant,0,0,0,0,0,1,0,0,0,1
10171,serve,0,0,0,0,0,1,0,0,0,1
10172,service,0,0,0,0,0,0,0,0,0,0
10173,serviceable,0,0,0,0,0,0,0,0,0,0
10174,servile,0,0,1,1,0,1,0,1,0,0
10175,servitude,0,0,0,0,0,1,0,0,0,0
10176,sery,0,0,0,0,0,0,0,0,0,1
10177,session,0,0,0,0,0,0,0,0,0,0
10178,set,0,0,0,0,0,0,0,0,0,0
10179,setback,0,0,0,0,0,1,0,1,0,0
10180,sett,0,0,0,0,0,0,0,0,0,0
10181,setter,0,0,0,0,0,0,0,0,0,0
10182,settle,0,0,0,0,0,0,0,0,0,0
10183,settler,0,0,0,0,0,0,0,0,0,0
10184,settlor,0,0,0,1,0,0,1,0,0,0
10185,seventh,0,0,0,0,0,0,0,0,0,0
10186,seventy,0,0,0,0,0,0,0,0,0,0
10187,sever,0,0,0,0,0,1,0,0,0,0
10188,severable,0,0,0,0,0,0,0,0,0,0
10189,severally,0,0,0,0,0,0,0,0,0,0
10190,severance,0,0,0,0,0,0,0,1,0,0
10191,severely,0,0,0,0,0,0,0,0,0,0
10192,severity,0,0,0,0,0,0,0,0,0,0
10193,sew,0,0,0,0,0,0,0,0,0,0
10194,sewage,0,0,1,0,0,1,0,0,0,0
10195,sewer,0,0,1,0,0,0,0,0,0,0
10196,sewerage,0,0,1,0,0,1,0,0,0,0
10197,sex,0,1,0,0,1,0,1,0,0,1
10198,sexuality,0,0,0,0,0,0,0,0,0,0
10199,sexy,0,0,0,0,0,0,0,0,0,0
10200,shabby,0,0,1,0,0,1,0,0,0,0
10201,shack,0,0,1,0,0,1,0,1,0,0
10202,shackle,1,1,1,1,0,1,0,1,0,0
10203,shade,0,0,0,0,0,0,0,0,0,0
10204,shadow,0,0,0,0,0,0,0,0,0,0
10205,shadowy,0,0,0,0,0,0,0,0,0,0
10206,shady,0,0,0,1,0,1,0,0,0,0
10207,shaft,0,0,0,0,0,0,0,0,0,0
10208,shag,0,0,0,0,0,0,0,0,0,0
10209,shaggy,0,0,0,0,0,0,0,0,0,0
10210,shake,0,0,0,1,0,1,0,0,0,0
10211,shaky,1,1,0,1,0,1,0,0,0,0
10212,sham,1,0,1,0,0,1,0,0,0,0
10213,shaman,0,0,0,0,0,0,0,0,0,0
10214,shamble,0,0,0,0,0,1,0,0,0,0
10215,shame,0,0,1,1,0,1,0,1,0,0
10216,shameful,0,0,0,0,0,1,0,1,0,0
10217,shamele,0,0,1,0,0,1,0,0,0,0
10218,shanghai,0,0,1,1,0,1,0,0,0,0
10219,shank,0,0,0,1,0,0,0,0,0,0
10220,shanty,0,0,0,0,0,0,0,0,0,0
10221,shape,0,0,0,0,0,0,1,0,0,0
10222,shapely,0,0,0,0,0,0,1,0,0,0
10223,share,0,1,0,0,1,0,1,0,0,1
10224,shareholder,0,0,0,0,0,0,0,0,0,0
10225,shark,0,0,0,0,0,1,0,0,0,0
10226,sharpen,1,1,0,0,0,0,0,0,0,0
10227,sharpener,0,0,0,0,0,0,0,0,0,0
10228,sharpne,0,0,0,0,0,0,0,0,0,0
10229,shatter,1,0,0,1,0,1,0,1,1,0
10230,shave,0,0,0,0,0,0,0,0,0,0
10231,shawl,0,0,0,0,0,0,0,0,0,0
10232,sheaf,0,0,0,0,0,0,0,0,0,0
10233,shear,0,0,0,0,0,0,0,0,0,0
10234,sheath,0,0,0,0,0,0,0,0,0,0
10235,sheathe,0,0,0,0,0,0,0,0,0,0
10236,shed,0,0,0,0,0,1,0,0,0,0
10237,sheen,0,0,0,0,0,0,0,0,0,0
10238,sheep,0,0,0,0,0,0,0,0,0,0
10239,sheer,0,0,0,0,0,0,0,0,0,0
10240,sheet,0,0,0,0,0,0,0,0,0,0
10241,shelf,0,0,0,0,0,0,0,0,0,0
10242,shell,1,0,0,1,0,1,0,1,1,0
10243,shellfish,0,0,0,0,0,0,0,0,0,0
10244,shelter,0,0,0,0,0,0,1,0,0,1
10245,shelve,0,0,0,0,0,1,0,0,0,0
10246,shepherd,0,0,0,0,0,0,1,0,0,1
10247,sheriff,0,0,0,0,0,0,0,0,0,1
10248,sherry,0,0,0,0,0,0,0,0,0,0
10249,shield,0,0,0,0,0,0,0,0,0,0
10250,shift,0,0,0,0,0,0,0,0,0,0
10251,shil,0,0,0,0,0,0,0,0,0,0
10252,shimmer,0,0,0,0,0,0,0,0,0,0
10253,shin,0,0,0,0,0,0,0,0,0,0
10254,shine,0,1,0,0,1,0,1,0,0,0
10255,shingle,0,0,0,0,0,0,0,0,0,0
10256,shiny,0,0,0,0,0,0,0,0,0,0
10257,ship,0,1,0,0,0,0,0,0,0,0
10258,shipment,0,0,0,0,0,0,0,0,0,0
10259,shipwreck,0,0,0,1,0,1,0,1,0,0
10260,shire,0,0,0,0,0,0,0,0,0,0
10261,shirt,0,0,0,0,0,0,0,0,0,0
10262,shit,1,0,1,0,0,1,0,0,0,0
10263,shiver,1,1,0,1,0,1,0,1,0,0
10264,shoal,0,0,0,0,0,0,0,0,0,0
10265,shock,1,0,0,1,0,1,0,0,1,0
10266,shockingly,0,0,0,0,0,0,0,0,1,0
10267,shoddy,1,0,1,0,0,1,0,0,0,0
10268,shoe,0,0,0,0,0,0,0,0,0,0
10269,shoemaker,0,0,0,0,0,0,0,0,0,0
10270,shoot,1,0,0,1,0,1,0,1,1,0
10271,shooter,0,0,0,1,0,0,0,0,0,0
10272,shop,0,1,0,0,1,0,1,0,1,1
10273,shopkeeper,0,0,0,0,0,0,0,0,0,1
10274,shoplift,1,0,1,0,0,1,0,0,0,0
10275,shore,0,0,0,0,0,0,0,0,0,0
10276,short,0,0,0,0,0,0,0,0,0,0
10277,shortage,1,0,0,1,0,1,0,1,0,0
10278,shortcome,0,0,0,0,0,1,0,0,0,0
10279,shorten,0,0,0,0,0,0,0,0,0,0
10280,shorthand,0,0,0,0,0,0,0,0,0,0
10281,shortly,0,1,0,0,0,0,0,0,0,0
10282,shortne,0,0,0,0,0,0,0,0,0,0
10283,shotgun,0,0,0,0,0,0,0,0,0,0
10284,shoulder,0,0,0,0,0,0,1,0,0,1
10285,shout,1,0,0,0,0,0,0,0,1,0
10286,shove,1,0,0,0,0,1,0,0,0,0
10287,shovel,0,0,0,0,0,0,0,0,0,0
10288,shovele,0,0,0,0,0,0,0,0,0,0
10289,show,0,0,0,0,0,0,0,0,0,1
10290,shower,0,0,0,0,0,0,0,0,0,0
10291,showy,0,0,0,0,0,1,0,0,0,0
10292,shrapnel,0,0,0,1,0,0,0,0,0,0
10293,shred,0,0,0,0,0,0,0,0,0,0
10294,shrewd,0,0,0,0,0,0,1,0,0,0
10295,shriek,1,0,0,1,0,1,0,1,1,0
10296,shrill,1,0,0,1,0,1,0,0,1,0
10297,shrimp,0,0,0,0,0,0,0,0,0,0
10298,shrine,0,0,0,0,0,0,0,0,0,0
10299,shrink,0,0,0,1,0,1,0,1,0,0
10300,shroud,0,0,0,0,0,0,0,1,0,0
10301,shrub,0,0,0,0,0,0,0,0,0,0
10302,shrubbery,0,0,0,0,0,0,0,0,0,0
10303,shrug,0,0,0,0,0,0,0,0,0,0
10304,shudder,0,0,0,1,0,1,0,0,0,0
10305,shuffle,0,0,0,0,0,0,0,0,0,0
10306,shun,1,0,1,0,0,1,0,1,0,0
10307,shunt,0,0,0,0,0,0,0,0,0,0
10308,shut,0,0,0,0,0,0,0,0,0,0
10309,shutter,0,0,0,0,0,0,0,0,0,0
10310,shuttle,0,0,0,0,0,0,0,0,0,0
10311,sib,0,0,0,0,0,0,0,0,0,1
10312,sic,0,0,0,0,0,0,0,0,0,0
10313,sick,0,0,1,0,0,1,0,1,0,0
10314,sicken,1,0,1,1,0,1,0,1,0,0
10315,sickle,0,0,0,0,0,0,0,0,0,0
10316,sickly,0,0,1,0,0,1,0,1,0,0
10317,sickne,0,0,1,1,0,1,0,1,0,0
10318,side,0,0,0,0,0,0,0,0,0,0
10319,sideboard,0,0,0,0,0,0,0,0,0,0
10320,sidestep,0,0,0,0,0,0,0,0,0,0
10321,sideway,0,0,0,0,0,0,0,0,0,0
10322,siege,0,0,0,0,0,0,0,0,0,0
10323,siesta,0,0,0,0,0,0,0,0,0,0
10324,sieve,0,0,0,0,0,0,0,0,0,0
10325,sift,0,0,0,0,0,0,0,0,0,0
10326,sigh,0,0,0,0,0,0,0,0,0,0
10327,sight,0,0,0,0,0,0,0,0,0,0
10328,sign,0,0,0,0,0,0,0,0,0,0
10329,signal,0,0,0,0,0,0,0,0,0,0
10330,signature,0,0,0,0,0,0,0,0,0,1
10331,significance,0,0,0,0,0,0,0,0,0,0
10332,significant,0,0,0,0,0,0,0,0,0,0
10333,signification,0,0,0,0,0,0,0,0,0,0
10334,signify,0,1,0,0,0,0,0,0,0,0
10335,signpost,0,0,0,0,0,0,0,0,0,0
10336,silent,0,0,0,0,0,0,0,0,0,0
10337,silently,0,0,0,0,0,0,0,0,0,0
10338,silhouette,0,0,0,0,0,0,0,0,0,0
10339,silk,0,0,0,0,0,0,1,0,0,0
10340,silken,0,0,0,0,0,0,0,0,0,0
10341,silky,0,0,0,0,0,0,0,0,0,0
10342,sill,0,0,0,0,0,0,0,0,0,0
10343,silline,0,0,0,0,0,0,0,0,0,0
10344,silly,0,0,0,0,1,1,0,0,0,0
10345,silt,0,0,0,0,0,0,0,0,0,0
10346,silver,0,0,0,0,0,0,0,0,0,0
10347,silvery,0,0,0,0,0,0,0,0,0,0
10348,similar,0,0,0,0,0,0,0,0,0,0
10349,similarity,0,0,0,0,0,0,0,0,0,0
10350,simile,0,0,0,0,0,0,0,0,0,0
10351,simmer,1,1,0,0,0,0,0,0,0,0
10352,simple,0,0,0,0,0,0,0,0,0,0
10353,simplify,0,1,0,0,1,0,1,0,1,1
10354,simply,0,0,0,0,0,0,0,0,0,0
10355,simulate,0,0,0,0,0,0,0,0,0,0
10356,simulation,0,0,0,0,0,0,0,0,0,0
10357,simultaneou,0,0,0,0,0,0,0,0,0,0
10358,simultaneously,0,0,0,0,0,0,0,0,0,0
10359,sin,1,0,1,1,0,1,0,1,0,0
10360,sincere,0,0,0,0,0,0,1,0,0,1
10361,sincerity,0,0,0,0,0,0,1,0,0,0
10362,sinful,1,0,1,1,0,1,0,1,0,0
10363,sing,0,1,0,0,1,0,1,1,0,1
10364,singer,0,0,0,0,0,0,0,0,0,0
10365,single,0,0,0,0,0,0,0,0,0,0
10366,singly,0,0,0,0,0,0,1,0,0,0
10367,singular,0,0,0,0,0,0,0,0,0,0
10368,singularity,0,0,0,0,0,0,0,0,0,0
10369,singularly,0,0,0,0,0,0,0,0,1,0
10370,sinister,1,0,1,1,0,1,0,0,0,0
10371,sink,0,0,1,1,0,1,0,1,0,0
10372,sinner,1,0,1,1,0,1,0,1,0,0
10373,sinu,0,0,0,0,0,0,0,0,0,0
10374,sip,0,0,0,0,0,0,0,0,0,0
10375,siphon,0,0,0,0,0,0,0,0,0,0
10376,sir,0,0,0,0,0,0,1,0,0,1
10377,sire,0,0,0,0,0,0,0,0,0,0
10378,siren,0,0,0,1,0,1,0,0,0,0
10379,sissy,0,0,0,0,0,1,0,0,0,0
10380,sister,0,0,0,0,0,0,0,0,0,0
10381,sisterhood,1,0,0,0,0,0,1,1,1,1
10382,sit,0,0,0,0,0,0,0,0,0,0
10383,site,0,0,0,0,0,0,0,0,0,0
10384,sith,0,0,0,0,0,0,0,0,0,0
10385,situate,0,0,0,0,0,0,0,0,0,0
10386,situation,0,0,0,0,0,0,0,0,0,0
10387,sixth,0,0,0,0,0,0,0,0,0,0
10388,sixty,0,0,0,0,0,0,0,0,0,0
10389,size,0,0,0,0,0,0,0,0,0,0
10390,sizzle,1,0,0,0,0,0,0,0,0,0
10391,skate,0,0,0,0,0,0,0,0,0,0
10392,skein,0,0,0,0,0,0,0,0,0,0
10393,skeleton,0,0,0,0,0,0,0,0,0,0
10394,skeptic,0,0,0,0,0,0,0,0,0,0
10395,skeptical,0,0,0,0,0,1,0,0,0,0
10396,skepticism,0,0,0,0,0,0,0,0,0,0
10397,sketch,0,0,0,0,0,0,0,0,0,0
10398,sketchy,0,0,0,0,0,1,0,0,0,0
10399,skewer,1,1,0,0,0,1,0,0,0,0
10400,ski,0,0,0,0,0,0,0,0,0,0
10401,skid,1,0,0,1,0,1,0,1,0,0
10402,skiff,0,0,0,0,0,0,0,0,0,0
10403,skil,0,0,0,0,0,0,1,0,0,0
10404,skill,0,0,0,0,0,0,0,0,0,0
10405,skillet,0,0,0,0,0,0,0,0,0,0
10406,skillful,0,0,0,0,0,0,1,0,0,1
10407,skim,0,0,0,0,0,0,0,0,0,0
10408,skin,0,0,0,0,0,0,0,0,0,0
10409,skinny,0,0,0,0,0,0,0,0,0,0
10410,skip,0,0,0,0,0,1,0,0,0,0
10411,skipper,0,0,0,0,0,0,0,0,0,0
10412,skirmish,1,0,0,0,0,1,0,0,0,0
10413,skirt,0,0,0,0,0,0,0,0,0,0
10414,skit,0,0,0,0,0,0,0,0,0,0
10415,skull,0,0,0,0,0,0,0,0,0,0
10416,skunk,0,0,0,0,0,0,0,0,0,0
10417,sky,0,0,0,0,0,0,1,0,0,0
10418,skyscraper,0,0,0,0,0,0,0,0,0,0
10419,slab,0,0,0,0,0,0,0,0,0,0
10420,slack,0,0,0,0,0,1,0,0,0,0
10421,slag,0,0,0,0,0,1,0,0,0,0
10422,slam,1,0,0,1,0,1,0,0,1,0
10423,slander,1,0,1,0,0,1,0,0,0,0
10424,slanderou,0,0,0,0,0,1,0,0,0,0
10425,slang,0,0,0,0,0,0,0,0,0,0
10426,slant,0,0,0,0,0,0,0,0,0,0
10427,slap,1,0,0,0,0,1,0,0,1,0
10428,slash,1,0,0,0,0,0,0,0,0,0
