,timestep,Positive_prop,Negative_prop,Time_prop,Human_prop,Object_prop,Knowledge_prop,Number_prop,Communication_prop,Place_prop,Government_prop,Positive_cnts,Negative_cnts,Time_cnts,Human_cnts,Object_cnts,Knowledge_cnts,Number_cnts,Communication_cnts,Place_cnts,Government_cnts,num_words
789,1973-09-15,0.16738035788276523,0.13540817670563032,0.15175624104454902,0.2023825133388211,0.1254906117923985,0.035966610145909454,0.06962113480334454,0.022619482073352716,0.07716245915811934,0.012212413055109686,177.66666666666666,173.33333333333334,226.66666666666669,322.3333333333333,190.66666666666666,32.0,92.66666666666667,19.833333333333332,109.0,28.333333333333332,1372.5
790,1973-09-22,0.18122862599545655,0.13311493725830933,0.1545952151015451,0.1975096880344566,0.11493753437144615,0.036748383724908296,0.06916996791583664,0.023139470166993005,0.07735037557007392,0.012205801860974275,194.0,154.66666666666669,220.66666666666669,313.0,185.00000000000003,32.0,87.0,19.833333333333332,101.66666666666667,27.333333333333332,1335.1666666666665
791,1973-09-29,0.18917847109215224,0.12252681484237994,0.15570204023424908,0.2029733918201477,0.10848068696095746,0.035455582983924844,0.057377262820227044,0.02044096221513759,0.0916725455373777,0.01619224149344631,198.33333333333334,139.16666666666669,205.66666666666669,291.3333333333333,164.33333333333334,30.0,79.0,18.833333333333332,119.33333333333334,32.833333333333336,1278.8333333333333
792,1973-10-06,0.1945248180776364,0.11269415085308947,0.14976356539274271,0.2032566677811345,0.10860596534021952,0.041580080975892726,0.05700458161923261,0.020402713984118276,0.09597521448248736,0.01619224149344631,180.33333333333334,133.66666666666669,202.00000000000003,291.33333333333337,168.66666666666666,35.0,80.0,17.833333333333332,126.00000000000001,32.833333333333336,1267.6666666666667
793,1973-10-13,0.19359691695396,0.11477180512166885,0.14443725614575337,0.20865072382613367,0.10837062246987375,0.03705996800367866,0.06582741245287524,0.020108855623847923,0.09098419790876218,0.01619224149344631,181.66666666666669,127.0,193.0,285.0,166.33333333333331,35.0,91.33333333333334,16.833333333333332,121.33333333333334,32.833333333333336,1250.3333333333335
794,1973-10-20,0.1852451219026942,0.11322789827284506,0.13448780275669828,0.23258703862188904,0.1115875505995122,0.03319164948126835,0.06048065963018376,0.021945038392406812,0.09124776362873972,0.015999476713762426,181.0,127.0,180.33333333333334,314.0,165.0,33.0,88.33333333333334,20.5,125.33333333333333,32.833333333333336,1267.3333333333337
795,1973-10-27,0.1870496703664604,0.11771446892588094,0.11669845026507954,0.24022549242766314,0.11356579439359006,0.031839874958402875,0.0657756200323121,0.018371766210246915,0.09488560830320747,0.013873254117156555,174.66666666666666,130.5,134.0,321.66666666666663,164.5,33.0,85.33333333333333,20.0,123.99999999999999,28.5,1216.1666666666667
796,1973-11-03,0.1872214212820488,0.11706377273848802,0.12359091741189986,0.2599057421434638,0.0989263763707046,0.03266640762937373,0.06299717684113768,0.01722896191525486,0.08956046633946543,0.010838757328163228,223.16666666666669,132.66666666666666,143.5,352.3333333333333,118.00000000000001,34.0,81.33333333333334,19.0,119.0,25.0,1248.0
797,1973-11-10,0.19010743479927342,0.11970433255334204,0.11283012418553585,0.26424002952978715,0.10072990028568793,0.03589188797911139,0.0644365164556858,0.01810699703596544,0.083074931784581,0.010877845391029975,235.16666666666669,131.66666666666669,125.5,369.0,122.0,40.0,88.33333333333334,26.0,111.66666666666666,26.0,1275.3333333333335
798,1973-11-17,0.18065507363384922,0.10413768121151863,0.11101209095486321,0.2511294929091493,0.1144442110828874,0.0395971620089526,0.07251978787227165,0.034197774693664515,0.08155536681612782,0.010751358816715673,231.16666666666669,116.66666666666667,131.5,341.0,128.0,41.0,92.33333333333333,31.0,110.66666666666667,26.0,1249.3333333333335
799,1973-11-24,0.17684600521276642,0.1106736796888702,0.12125235778269208,0.24574170616513705,0.11181410076617328,0.0511875472747707,0.07433496178501803,0.03431998940994853,0.06735822363589322,0.0064714282787305104,251.0,134.33333333333331,152.5,339.83333333333337,127.0,47.666666666666664,90.0,31.0,103.66666666666667,11.0,1288.0000000000002
800,1973-12-01,0.18542416628595945,0.11526577573983057,0.13232799982543192,0.2167100617523547,0.10865946311081988,0.0531470310626738,0.07615076657641874,0.03638835924724645,0.06846215639194113,0.007464220007323456,249.0,132.66666666666669,160.16666666666666,291.33333333333337,121.0,49.666666666666664,92.0,33.0,99.33333333333334,12.0,1240.166666666667
801,1973-12-08,0.19153596484093613,0.11211486001355449,0.12722160337750937,0.20588205993680106,0.11784891355440306,0.054446749785607484,0.059910481809930374,0.03993360131058281,0.08376436926561215,0.00734139610506305,246.99999999999997,126.16666666666667,148.5,273.33333333333337,128.0,48.0,74.0,36.5,116.33333333333334,11.0,1208.8333333333335
802,1973-12-15,0.1777864538809883,0.12122635779203263,0.14924013684184015,0.19132665443501207,0.10943088096963875,0.056119125911732286,0.0670014590150645,0.04289481437568767,0.07905985931409926,0.005914257463904327,209.33333333333331,131.16666666666669,197.5,250.33333333333334,125.33333333333334,51.00000000000001,82.0,45.5,114.33333333333333,9.0,1215.5000000000002
803,1973-12-22,0.1701910339681164,0.10462841359489085,0.1532824334440162,0.20105566611905323,0.12568591915497992,0.05482447466340966,0.06707997130331457,0.04022567216510649,0.07876986753746104,0.004256548049651497,209.0,126.16666666666667,206.16666666666669,272.0,147.33333333333334,50.00000000000001,88.0,46.5,118.33333333333333,7.0,1270.5000000000002
804,1973-12-29,0.15458566116958936,0.1191639208710303,0.1651538051915753,0.1791821175286622,0.12225746238349992,0.05694658866052366,0.06902660751593917,0.048162180101614424,0.0812651085279141,0.004256548049651497,193.0,138.16666666666669,222.66666666666669,235.99999999999997,130.33333333333334,48.666666666666664,83.0,49.5,130.33333333333334,7.0,1238.6666666666667
805,1974-01-05,0.15710079684524025,0.1098415278496911,0.16448889935243352,0.1828172429256144,0.11880127801129335,0.04773973615460256,0.06669641538775933,0.050150199001563284,0.09598743077901331,0.006376473692788898,196.0,129.5,221.66666666666669,241.33333333333331,123.33333333333333,37.666666666666664,80.0,51.5,142.33333333333334,22.0,1245.3333333333333
806,1974-01-12,0.15168652850832606,0.11266913928742275,0.15575583849667152,0.18083947057173952,0.1296954023212495,0.047564018727871644,0.06425874215800402,0.0514663047582933,0.09961217107652813,0.006452384093893527,187.33333333333334,126.5,217.66666666666666,237.33333333333334,132.33333333333331,36.666666666666664,80.0,54.5,152.66666666666666,22.0,1247.0000000000002
807,1974-01-19,0.14581025460804087,0.10677802553662614,0.1487514364048096,0.18518524496211008,0.13991036233257859,0.04847487899179262,0.06698026034941998,0.05298718017875691,0.09825443317725516,0.006867923458609957,184.83333333333337,125.83333333333333,214.66666666666666,236.66666666666669,148.5,37.666666666666664,84.66666666666667,57.166666666666664,151.66666666666666,23.0,1264.6666666666667
808,1974-01-26,0.14599670200143158,0.1277711981285765,0.1417781512181178,0.18528301559745658,0.1322972608892185,0.041800476361683346,0.06780706843113693,0.0511358071016232,0.09942399501117165,0.0067063252595838405,238.83333333333337,142.83333333333331,208.66666666666666,247.66666666666669,146.5,42.666666666666664,90.66666666666666,63.166666666666664,162.33333333333331,23.0,1366.333333333333
809,1974-02-02,0.14897731697586208,0.14072829816017562,0.13617579389795406,0.19004449924407657,0.11953676905763995,0.041998098447462766,0.06958590633501827,0.04886188198283195,0.09713975727623933,0.006951678622739347,235.16666666666669,171.16666666666669,194.99999999999997,246.66666666666669,142.16666666666669,44.666666666666664,86.99999999999999,57.16666666666667,151.33333333333331,23.0,1353.3333333333333
810,1974-02-09,0.14283995180144193,0.14522242004464714,0.1253329162368315,0.20121261788295797,0.12103979739091132,0.04405742553933066,0.07294329541498479,0.04851544747739683,0.09373594833320721,0.005100179878290735,221.83333333333334,173.16666666666669,169.0,285.66666666666663,159.16666666666669,45.666666666666664,91.49999999999999,56.16666666666667,137.33333333333334,20.0,1359.5
811,1974-02-16,0.1358134952978836,0.1308895791374223,0.11775256767438998,0.2167611356591217,0.13016551539973503,0.04324615288512054,0.07481463365660125,0.04636476839389968,0.09921486791821693,0.00497728397760903,228.83333333333331,171.83333333333334,142.33333333333331,302.99999999999994,190.50000000000003,43.666666666666664,99.5,51.16666666666667,147.33333333333334,20.0,1398.1666666666667
812,1974-02-23,0.15120871066165367,0.13120851960843732,0.12221481681446178,0.1975537671978575,0.139532486571763,0.04425998432357442,0.06894709276227258,0.047412870100139476,0.09333633990469893,0.004325412055141224,271.33333333333337,176.5,140.66666666666666,282.3333333333333,204.83333333333334,47.666666666666664,93.16666666666667,55.66666666666667,147.0,19.0,1438.1666666666667
813,1974-03-02,0.15240790725350203,0.13683648138763638,0.12133845192084039,0.18214978938676196,0.13598813056021083,0.04614498132665689,0.07563207167615248,0.05470167332588058,0.09037087431070769,0.004429638851650651,268.33333333333337,178.0,140.66666666666666,261.33333333333337,201.33333333333334,49.666666666666664,96.16666666666667,59.66666666666667,153.66666666666666,19.0,1427.8333333333335
814,1974-03-09,0.164918177571363,0.14005078234789178,0.11335765028308621,0.17488958407250477,0.13600268424189174,0.04982407832981463,0.08404141921045179,0.042196918937406215,0.09023504616794337,0.00448365883764639,277.0,178.0,133.66666666666666,218.33333333333334,202.33333333333334,52.666666666666664,100.16666666666667,57.66666666666667,140.0,19.0,1378.8333333333333
815,1974-03-16,0.17841993971585787,0.12439343768696752,0.10770924931028239,0.16347945327462793,0.1495685139132731,0.04515895747787767,0.08859998762240534,0.046880719684574586,0.09136010246248286,0.004429638851650651,282.5,142.0,134.0,207.66666666666666,211.83333333333334,46.666666666666664,118.16666666666667,56.66666666666667,136.5,19.0,1355.0000000000002
816,1974-03-23,0.18928466257333834,0.10628543139766014,0.1169039800640571,0.16252024084219877,0.14874041772053137,0.039365011154673335,0.09395010571105339,0.046196749621377764,0.0922143882646528,0.00453901265045684,291.5,125.0,139.0,217.33333333333331,204.5,42.666666666666664,132.16666666666669,57.66666666666667,134.5,19.0,1363.3333333333335
817,1974-03-30,0.18754390407049418,0.1239195246352987,0.1193233374990074,0.16648454991108133,0.14361840605192616,0.040713211155776176,0.07740006998700277,0.040028842041102096,0.0988049327997704,0.0021632218485406703,277.8333333333333,127.66666666666667,137.66666666666666,215.33333333333331,185.83333333333334,42.0,113.16666666666667,44.16666666666667,135.5,2.0,1281.166666666667
818,1974-04-06,0.19757860154077872,0.11135662430974962,0.11645025049628552,0.1688517765284274,0.1503615030202841,0.03763636056424718,0.07510036038521965,0.03952848151558832,0.1005425429908148,0.0025934986486046436,289.16666666666663,123.33333333333334,139.66666666666669,220.99999999999997,206.5,40.00000000000001,110.83333333333334,44.16666666666667,141.16666666666666,3.0,1318.8333333333333
819,1974-04-13,0.18548085920068635,0.12764702747900866,0.11409720680078221,0.17398967283019795,0.1617209854274922,0.03609585315828546,0.08418565534571969,0.027055895470429296,0.08716536414062802,0.0025614801467700185,276.16666666666663,147.33333333333334,145.0,232.0,284.5,39.0,123.83333333333334,37.16666666666667,129.16666666666666,3.0,1417.1666666666665
820,1974-04-20,0.18956412992908045,0.12535647441825107,0.12392140660195514,0.16339960090935537,0.15747243055784024,0.03565574468399237,0.08241700537000417,0.028254115653844697,0.09085133806067863,0.0031077538149976197,290.0,160.0,159.66666666666666,243.16666666666666,289.8333333333333,39.0,124.83333333333334,39.16666666666667,137.16666666666669,4.0,1486.8333333333333
821,1974-04-27,0.19578133708665443,0.12275574758834966,0.11510604530031954,0.1726226825609625,0.15715528686307512,0.03774715166190503,0.08495395303307487,0.030228649383506036,0.08050394989010694,0.003145196632045784,300.0,157.0,154.66666666666666,264.16666666666663,287.8333333333333,43.0,131.83333333333331,42.166666666666664,120.16666666666667,4.0,1504.8333333333333
822,1974-05-04,0.22003559706567988,0.11545833799978596,0.10416316716460124,0.1728469604297745,0.14904075031171596,0.03263768410134299,0.08878102237850405,0.03167507063889939,0.0823608200193535,0.0030005898903425294,318.3333333333333,156.99999999999997,145.66666666666666,268.16666666666663,288.8333333333333,41.333333333333336,138.83333333333334,45.5,132.16666666666669,4.0,1539.8333333333333
823,1974-05-11,0.21491991052608164,0.11180299910354616,0.11235651616877546,0.1704676065890116,0.15913810338279916,0.02988371064489345,0.09484684899044901,0.03242891571996601,0.0714770677562909,0.0026783211181865513,269.6666666666667,161.66666666666666,148.66666666666666,260.8333333333333,294.1666666666667,35.333333333333336,142.16666666666666,44.833333333333336,115.16666666666667,3.0,1475.5
824,1974-05-18,0.21102970674743968,0.11369461833108865,0.1150762327830154,0.16732536076532736,0.15724061503440492,0.030981093682662223,0.09658777122815676,0.03242891571996601,0.07243489855004497,0.0032007871578939697,265.66666666666663,167.99999999999997,160.66666666666669,251.5,281.1666666666667,37.333333333333336,147.33333333333331,44.833333333333336,116.83333333333334,4.0,1477.3333333333333
825,1974-05-25,0.20609942520287142,0.11023042593897447,0.1081281686354125,0.17715654037706852,0.16039375550880072,0.03033619960545127,0.10288229011607615,0.03472274291046605,0.06632055065354923,0.0037299010513296227,238.66666666666669,150.83333333333331,145.66666666666666,279.8333333333333,297.66666666666674,41.333333333333336,150.33333333333331,46.833333333333336,104.16666666666667,3.0,1458.3333333333335
826,1974-06-01,0.21829104768653868,0.11457517717011868,0.08948239786339719,0.17823187654675657,0.15836336290331698,0.034628514370889554,0.09543526084926283,0.027841762031746896,0.07636371276698842,0.006786887810984198,238.8333333333334,145.83333333333331,124.33333333333334,264.66666666666663,287.3333333333334,41.33333333333333,141.33333333333334,33.333333333333336,100.83333333333333,6.0,1383.833333333333
827,1974-06-08,0.21499869006753689,0.12064916255264255,0.10271963049973193,0.17962691855145052,0.15136310298742608,0.03554811598457184,0.09446681580726651,0.01670717407384584,0.0771335016645437,0.006786887810984197,227.5,150.83333333333334,130.33333333333331,258.66666666666663,281.00000000000006,41.33333333333333,134.33333333333334,24.333333333333332,93.50000000000001,6.0,1347.8333333333333
828,1974-06-15,0.18326706250445798,0.13506041476081834,0.10795331066021693,0.18373217600725048,0.14831439003621008,0.039460936342010276,0.09260639316109097,0.021564967521286494,0.07772249774763607,0.010317851259022372,201.83333333333331,176.33333333333334,127.33333333333334,272.33333333333337,270.8333333333333,40.0,127.33333333333334,32.33333333333333,90.5,17.666666666666664,1356.4999999999998
829,1974-06-22,0.18398555827375168,0.13894848262792553,0.11708100016565545,0.1873717593086983,0.1458009204677388,0.04195309876645196,0.07399341246456363,0.022652728659593648,0.07802416114733637,0.010188878118284592,194.16666666666666,173.00000000000003,110.66666666666666,283.33333333333337,247.33333333333331,40.0,80.33333333333333,31.333333333333336,86.16666666666667,17.666666666666664,1264.0
830,1974-06-29,0.19088691266955643,0.14003305461852603,0.11341545449125769,0.18825109427456876,0.13334257802666497,0.04197192792821879,0.07972713192439285,0.024523439760942522,0.0781141975996933,0.00973420870617867,221.50000000000003,173.66666666666669,121.66666666666667,282.83333333333337,248.99999999999997,41.0,78.33333333333333,33.33333333333333,84.16666666666666,18.666666666666664,1304.1666666666667
831,1974-07-06,0.1759472131744014,0.1381591089870818,0.11350810318628182,0.18244660704798749,0.14231472608803145,0.04983652254944402,0.08381604879139193,0.029663784959366953,0.07469238637210489,0.0096154988439082,226.50000000000003,178.66666666666669,129.66666666666669,286.8333333333333,265.0,61.0,91.33333333333334,42.33333333333333,84.16666666666666,18.666666666666664,1384.1666666666667
832,1974-07-13,0.17287668026019623,0.13298766331200945,0.11406215271562811,0.19783174016711935,0.13557344267329738,0.05511655550083219,0.0815301285038825,0.0286298522837793,0.0687351461506917,0.012656638432563632,225.50000000000003,160.66666666666669,130.66666666666669,321.5,263.0,68.0,94.33333333333334,39.33333333333333,82.16666666666666,34.33333333333333,1419.5
833,1974-07-20,0.16862101456637058,0.12912925196957648,0.11865346417946915,0.18009703210979952,0.13642669605031713,0.05711991667117215,0.07822029458100871,0.02987311321672371,0.0894902290964661,0.012368987559096278,221.5,163.66666666666666,143.66666666666669,274.50000000000006,255.33333333333334,79.0,89.33333333333334,41.33333333333333,137.16666666666669,34.33333333333333,1439.8333333333328
834,1974-07-27,0.1923504451105436,0.1306397636614318,0.113392590197324,0.1684545066364472,0.13671403237464821,0.057333818040443074,0.0716827310722753,0.03312517354736678,0.08903145209147491,0.007275487268044945,246.16666666666666,161.33333333333331,131.0,250.83333333333331,258.33333333333337,81.0,89.33333333333334,46.33333333333333,136.16666666666666,16.666666666666664,1417.1666666666667
835,1974-08-03,0.19240582510248827,0.13251251694955862,0.12280777560470203,0.16215894468210837,0.12918199793983504,0.05092897334743113,0.07258232063940422,0.03485131026119832,0.09529484820522885,0.007275487268044945,248.16666666666666,155.66666666666666,143.0,236.83333333333334,193.33333333333334,63.0,95.33333333333334,45.333333333333336,144.16666666666666,16.666666666666664,1341.5000000000002
836,1974-08-10,0.17764843408747738,0.12890126529956464,0.12296627788783784,0.16057618572628313,0.1300130180808192,0.05183490447125786,0.06855080603130527,0.03795892279021999,0.11578418269037853,0.005766002934856088,227.16666666666669,147.66666666666666,141.0,229.83333333333334,191.33333333333334,62.666666666666664,88.33333333333334,47.66666666666667,157.16666666666669,15.666666666666666,1308.5
837,1974-08-17,0.1651011448892751,0.1262610532932343,0.13626786381036587,0.167405887153859,0.11310725524601441,0.050946806158759274,0.08659625910204523,0.0353024407377251,0.11275862336358435,0.006252666245137384,193.5,149.66666666666669,160.66666666666666,249.83333333333331,164.83333333333334,62.666666666666664,96.33333333333334,46.33333333333333,166.33333333333331,16.666666666666664,1306.833333333333
838,1974-08-24,0.16894743442219798,0.12782505537923228,0.13665207635270335,0.17226694241836946,0.11542171285277295,0.04819548922648887,0.0828043547986458,0.036014932946006294,0.10627797033509134,0.0055940312684916995,197.5,152.0,161.0,296.8333333333333,169.16666666666666,57.666666666666664,93.66666666666667,46.33333333333333,161.33333333333334,15.666666666666666,1351.1666666666665
839,1974-08-31,0.165496895668747,0.13165092828792677,0.12635940707344365,0.1734424270729131,0.12205756439713943,0.044205586993259646,0.08762604220974046,0.0344090819069398,0.10819943894566146,0.006552627444228769,200.66666666666666,158.0,160.33333333333331,299.3333333333333,185.83333333333331,54.66666666666667,97.66666666666667,44.33333333333333,172.33333333333334,16.666666666666664,1389.8333333333335
840,1974-09-07,0.17401368046027096,0.1306908856997476,0.11875609772321746,0.17964786768692836,0.1319431612841902,0.035515754584577536,0.07820370579093201,0.03815938073553172,0.10387007106194387,0.009199394972660176,217.66666666666666,158.5,156.33333333333331,314.3333333333333,201.83333333333331,50.66666666666667,93.66666666666666,50.33333333333333,165.33333333333334,20.666666666666664,1429.3333333333335
841,1974-09-14,0.16885624971123175,0.14800106183009998,0.10622092426241071,0.17484049098398105,0.14131217870994003,0.03726104616128132,0.07804898116392887,0.033623561541202183,0.10263611066326378,0.009199394972660178,205.0,176.5,135.66666666666666,300.3333333333333,206.16666666666669,47.66666666666667,91.66666666666666,41.33333333333333,163.66666666666669,20.666666666666664,1388.6666666666665
842,1974-09-21,0.1671063947679007,0.14952202090197092,0.12331662232217246,0.1734253433067056,0.13461522931104705,0.04099489939818746,0.07541597983391886,0.033095981848125795,0.09320359475807609,0.00930393355189495,212.66666666666666,163.16666666666669,143.33333333333331,292.3333333333333,187.66666666666669,44.66666666666667,91.66666666666667,39.33333333333333,159.66666666666669,20.666666666666664,1355.1666666666665
843,1974-09-28,0.18817504551136002,0.1344287476997247,0.13705549015358062,0.18081848642842382,0.11640800404197421,0.042823218879092594,0.07557342183216972,0.03748954113922577,0.07770774021483495,0.009520304099613438,233.66666666666666,149.66666666666666,153.33333333333334,293.3333333333333,141.16666666666669,46.666666666666664,85.66666666666667,45.33333333333333,138.33333333333331,20.666666666666664,1307.8333333333335
844,1974-10-05,0.18345958362485876,0.13577160251282128,0.13175821926204065,0.19102626344374626,0.11601643637245643,0.04349470319026493,0.07822425913333717,0.04170645957842418,0.06896556290251393,0.009576909979536207,222.66666666666666,142.0,141.66666666666669,309.99999999999994,139.16666666666669,48.666666666666664,89.0,47.333333333333336,127.0,19.666666666666664,1287.1666666666665
845,1974-10-12,0.1868144938124369,0.1188228608916641,0.13283926908819943,0.20487530503226534,0.10721512940394516,0.042023183486846985,0.09477555939100557,0.03864757659682352,0.06452801741786543,0.00945860487894738,213.66666666666669,123.0,143.66666666666669,314.0,156.66666666666669,47.0,94.66666666666667,44.0,121.0,14.0,1271.6666666666667
846,1974-10-19,0.19080108674426732,0.13007024460418282,0.13227792671954297,0.19200391791504728,0.10453794546656689,0.041498821975255396,0.10085308917443327,0.038679777154042,0.06004379024578472,0.009233400000877204,219.33333333333334,143.33333333333334,146.33333333333331,319.00000000000006,166.33333333333334,48.0,102.66666666666667,46.0,119.0,14.0,1324.0000000000002
847,1974-10-26,0.18186339513439767,0.1313102688720905,0.13185822375915005,0.19706915877361203,0.10252610450572047,0.0410723899619034,0.10049472573365154,0.03626393663850425,0.06883151497576974,0.008710281645200293,211.33333333333334,148.33333333333334,151.33333333333331,324.33333333333337,172.33333333333334,48.0,105.66666666666667,45.0,130.0,14.0,1350.3333333333335
848,1974-11-02,0.18135229214247636,0.13710034722227113,0.11897883432221586,0.2087411029135868,0.11011458337552926,0.037917475822334526,0.09148238456530014,0.03397736983787095,0.072521686696632,0.007813923101782926,216.0,157.33333333333334,138.33333333333331,339.8333333333333,186.33333333333334,49.0,97.66666666666666,42.0,135.16666666666669,13.0,1374.6666666666667
849,1974-11-09,0.19144581600404184,0.13647211761963782,0.11233027510225303,0.20442768928902766,0.1090181978209394,0.03986830878709938,0.09412996333429782,0.03228969476784294,0.07104536889678477,0.00897256837807526,245.33333333333334,154.66666666666666,130.33333333333334,302.8333333333333,191.33333333333334,55.0,100.66666666666667,41.0,134.16666666666669,14.0,1369.3333333333335
850,1974-11-16,0.2073752076819259,0.1301530047980271,0.10962873965124666,0.208158932835628,0.09792188456398945,0.03901384648846317,0.09449220040451484,0.025383056346155303,0.07210826270631975,0.01576486452372977,250.33333333333331,137.66666666666669,116.66666666666666,279.8333333333333,179.0,46.0,92.66666666666667,31.0,111.16666666666666,32.0,1276.3333333333333
851,1974-11-23,0.20056993376828713,0.1376800772471329,0.1094508785986669,0.22261916444166768,0.096508093865578,0.04525037442366832,0.08900272559511864,0.021387639183560007,0.06313168754604383,0.014399425330276392,247.66666666666666,152.0,123.66666666666666,298.8333333333333,179.0,53.0,91.66666666666667,26.0,103.49999999999999,31.0,1306.3333333333335
852,1974-11-30,0.2119170273500808,0.13691194336045284,0.10724767345981566,0.2259051207382272,0.1011825653991488,0.04675936572481245,0.07153647086935291,0.021512319462704856,0.06350066941909072,0.013526844216313645,265.0,141.0,124.66666666666666,290.3333333333333,159.33333333333331,54.0,85.66666666666667,26.0,103.16666666666666,30.0,1279.1666666666665
853,1974-12-07,0.1951448754513466,0.1401870086608346,0.1060119893127391,0.22790934014750996,0.10923460478030206,0.0542839789456282,0.07800623176949358,0.028404021291115543,0.05622721151272141,0.004590738128308827,269.0,142.33333333333334,120.66666666666667,295.0,169.66666666666669,61.333333333333336,94.66666666666667,42.0,84.16666666666666,8.0,1286.8333333333335
854,1974-12-14,0.20628921884714155,0.13666318752172857,0.10709132545575152,0.2391108529960213,0.09862476304124183,0.05142967266615439,0.07577126997690832,0.02228587783119993,0.05856503446381368,0.004168797200038784,291.3333333333333,141.0,118.33333333333334,301.99999999999994,145.66666666666666,57.333333333333336,90.66666666666667,33.0,88.16666666666666,7.0,1274.5
855,1974-12-21,0.19121250405832735,0.1245496744622979,0.13084333770494416,0.23366706933886325,0.10935880210256631,0.042503110736853124,0.0731621909193135,0.0234615868131239,0.06862546733179116,0.0026162565319191827,268.33333333333337,139.5,155.0,299.0,145.66666666666666,52.333333333333336,86.66666666666667,34.666666666666664,100.16666666666666,5.0,1286.3333333333333
856,1974-12-28,0.1879944917588172,0.14192244540753757,0.12278530099379312,0.22525102776006223,0.11080949411583253,0.042989184815382636,0.07676967050587498,0.022587044112967667,0.06630622990890703,0.002585110620824906,269.33333333333337,157.5,157.66666666666669,296.0,152.66666666666666,52.99999999999999,98.66666666666667,33.66666666666667,96.83333333333333,5.0,1320.3333333333335
857,1975-01-04,0.1915914310866278,0.1431060828914847,0.1162092131096557,0.22543340247251212,0.11027819768117475,0.041957321941414515,0.07768807471375286,0.02396897115278944,0.06718219432976309,0.002585110620824906,275.33333333333337,165.5,152.66666666666669,284.3333333333333,153.16666666666666,52.0,99.66666666666667,35.66666666666667,94.83333333333333,5.0,1318.1666666666665
858,1975-01-11,0.17853051843845613,0.1636054880502899,0.12412579190434136,0.22157395251077192,0.11360786868696619,0.03393595580990429,0.07138704714671651,0.02495493171072094,0.06563028364245092,0.0026481620993816114,248.00000000000003,211.0,153.66666666666669,279.3333333333333,155.66666666666666,42.0,90.66666666666667,36.66666666666667,89.83333333333333,5.0,1311.8333333333333
859,1975-01-18,0.16248650980457702,0.1570485617392741,0.13426604635820855,0.22413457650911917,0.10951829777904028,0.03267837644428233,0.07615031307541162,0.022790460725815417,0.07821249141240519,0.0027143661518661518,217.0,195.66666666666666,154.33333333333334,274.0,151.66666666666666,38.0,94.66666666666667,34.66666666666667,103.5,5.0,1268.5
860,1975-01-25,0.17053216249658082,0.1441100930059217,0.1402581541403745,0.2272505729841189,0.11274383658925646,0.027197975697488146,0.07137113460242032,0.025528555963910654,0.07896882404373783,0.002038690476190476,221.16666666666666,190.66666666666666,146.33333333333331,288.66666666666663,142.16666666666666,32.0,84.16666666666667,33.66666666666667,99.5,3.0,1241.3333333333333
861,1975-02-01,0.17547522568328736,0.130985691365326,0.1350640042591513,0.21817816827193504,0.12384557040023357,0.03239706239348893,0.06580645918470096,0.03470424284306817,0.08002810958334254,0.0035154660154660157,228.16666666666666,183.66666666666666,144.66666666666666,290.66666666666663,157.16666666666666,38.0,90.16666666666666,40.66666666666667,103.16666666666666,4.0,1280.333333333333
862,1975-02-08,0.18793473869407776,0.11590872195409671,0.12995816099013202,0.21938308180597615,0.1238079129098296,0.033080108003913644,0.07196907437031107,0.039634810866348215,0.07287324891621218,0.005450141489102529,224.16666666666666,148.66666666666669,137.66666666666666,255.5,150.16666666666669,37.0,85.16666666666666,51.66666666666667,89.16666666666666,6.0,1185.1666666666665
863,1975-02-15,0.19309366531797323,0.11862570626936346,0.1315235137179298,0.20247351964636176,0.13620188695934,0.03258981547115916,0.061489484221499635,0.04650949956267707,0.07291090458063895,0.004582004253056884,222.16666666666666,148.33333333333334,135.66666666666669,233.33333333333334,155.16666666666666,37.66666666666667,79.5,60.00000000000001,86.66666666666667,5.0,1163.5
864,1975-02-22,0.19678364657646996,0.11624764086995183,0.11856103559708268,0.20008087053718226,0.1430561830245782,0.039998352127990064,0.0599392469214959,0.045165145386463434,0.0725068531159416,0.007661025842844025,233.16666666666666,156.33333333333331,127.66666666666667,233.33333333333334,169.16666666666666,52.66666666666667,79.5,54.0,84.0,8.0,1197.8333333333333
865,1975-03-01,0.2020275554465167,0.11341016712594901,0.1163239394781215,0.1831022607055123,0.15135161978870626,0.04210991416626242,0.06602198103887054,0.042426893035563205,0.07488586087468962,0.00833980833980834,242.83333333333334,153.33333333333331,125.66666666666667,227.83333333333334,173.66666666666666,53.666666666666664,83.16666666666667,51.333333333333336,92.0,10.0,1213.4999999999998
866,1975-03-08,0.19934240536331616,0.12628060158800547,0.10629070786236335,0.19864325340181846,0.14184316924711313,0.03991681543491288,0.07423429890866093,0.04048824451919793,0.06441252387663192,0.008547979797979796,241.16666666666669,168.33333333333331,129.66666666666669,252.83333333333337,171.33333333333331,54.66666666666667,120.83333333333333,51.333333333333336,82.33333333333334,11.0,1283.5
867,1975-03-15,0.18650655391191814,0.14364511085581663,0.09124182278533487,0.1849734659842986,0.15796577112453658,0.03860442233840217,0.07392987764421861,0.043529609763279915,0.06605077235210112,0.01355259324009324,223.66666666666669,179.33333333333331,118.00000000000001,244.50000000000003,176.33333333333331,55.0,116.83333333333333,53.333333333333336,83.66666666666667,41.0,1291.6666666666665
