,MonthID,cat0_avg,cat1_avg,cat2_avg,cat3_avg,cat4_avg,cat5_avg,cat6_avg,cat7_avg,cat8_avg,cat9_avg,cat10_avg,cat0_avg_detrended,cat1_avg_detrended,cat2_avg_detrended,cat3_avg_detrended,cat4_avg_detrended,cat5_avg_detrended,cat6_avg_detrended,cat7_avg_detrended,cat8_avg_detrended,cat9_avg_detrended,cat10_avg_detrended
172,23778,0.18681983102225896,0.21323306116651317,0.38383340579613023,0.3652986550671658,0.22117606971699458,0.23983598764858802,0.2074101373844613,0.1802009893581271,0.301894873380661,0.15983702584456366,0.3102747791768764,0.006029462988177914,-0.005745845574256669,0.0070073949537299285,-0.023983749529135734,0.021433807650080183,0.0360589250042998,-0.01228611835806584,-0.05050983298569919,0.07656129449605942,0.016386774579467883,-0.0033268663616588534
173,23779,0.22902304337105966,0.1984168206934569,0.39427115196761275,0.3415056274109034,0.19852233276303327,0.23867756661082454,0.2668205669401194,0.18458307043959696,0.2517897853006919,0.14688927276287778,0.31881088782193173,0.0422032123488007,-0.014816240473056269,0.01043774617148252,-0.0237930276562624,-0.022653736953961306,-0.0011584210377634796,0.05941042955565812,0.0043820810814698685,-0.05010508807996911,-0.012947753081685887,0.00853610864505533
174,23780,0.2758606182701058,0.25091594844438325,0.3615196590875457,0.34908448685122756,0.21104078437355192,0.24199029612007328,0.27601184215688185,0.1873965965637139,0.15371979077657064,0.16636617587822858,0.30986168956568927,0.04683757489904611,0.052499127750926355,-0.03275149288006707,0.007578859440324159,0.01251845161051865,0.0033127295092487408,0.00919127521676244,0.0028135261241169496,-0.09806999452412127,0.019476903115350802,-0.008949198256242463
175,23781,0.3058817964131859,0.2613244335943212,0.35499002893190273,0.37199533830929943,0.21194171675910745,0.22424164074146305,0.26369501477166746,0.1866205944014447,0.190915008696417,0.1955592017620802,0.2839164507562566,0.03002117814308014,0.010408485149937974,-0.0065296301556429515,0.022910851458071868,0.0009009323855555251,-0.01774865537861023,-0.01231682738521439,-0.0007760021622691959,0.03719521791984637,0.029193025883851614,-0.02594523880943267
176,23782,0.27499856020152436,0.24980803420860634,0.3436874473964198,0.3953671581447689,0.18042424500220272,0.23990879587474323,0.26057784241553084,0.1865920976655824,0.14248151779174806,0.18909224347935782,0.2530329453851988,-0.030883236211661558,-0.011516399385714887,-0.011302581535482914,0.023371819835469487,-0.031517471756904725,0.01566715513328018,-0.0031171723561366216,-2.84967358623045e-05,-0.04843349090466895,-0.006466958282722368,-0.030883505371057773
177,23783,0.26251102238874485,0.23185471907219618,0.35544599052330456,0.38295607584767,0.17064584843092093,0.22667875557783101,0.22309032624034636,0.2057914361357689,0.1026281788945198,0.22847680218442523,0.2649117290659613,-0.012487537812779503,-0.01795331513641016,0.011758543126884735,-0.012411082297098919,-0.009778396571281794,-0.013230040296912216,-0.03748751617518448,0.019199338470186483,-0.03985333889722825,0.03938455870506741,0.01187878368076245
178,23784,0.22619086120751675,0.21004889574466332,0.36698155641611846,0.4104806276428407,0.16699991263560063,0.24296881893561,0.20272075197973854,0.2057914361357689,0.0,0.24159341989572913,0.27664030263953243,-0.036320161181228106,-0.021805823327532864,0.011535565892813904,0.027524551795170715,-0.0036459357953202987,0.016290063357778994,-0.020369574260607815,0.0,-0.1026281788945198,0.013116617711303902,0.011728573573571155
179,23785,0.24198170138608202,0.2012860182947574,0.3609701858150447,0.3962290707132647,0.20104573968637068,0.24656058839138817,0.21476248886017396,0.15021101062496506,0.10146610736846924,0.21757726108034453,0.2804226468624691,0.015790840178565274,-0.00876287744990592,-0.006011370601073762,-0.014251556929576026,0.034045827050770056,0.00359176945577816,0.012041736880435416,-0.05558042551080383,0.10146610736846924,-0.024016158815384603,0.003782344222936662
180,23786,0.30455614103086515,0.18014216817998918,0.37013949508736976,0.35314592901683806,0.2658227068964524,0.25706631522507606,0.23385970457893773,0.18631841375802954,0.1696379433075587,0.17168648144321633,0.28503960460556754,0.06257443964478313,-0.021143850114768215,0.009169309272325066,-0.04308314169642663,0.06477696721008169,0.01050572683368789,0.01909721571876377,0.036107403133064486,0.06817183593908945,-0.045890779637128204,0.004616957743098449
181,23787,0.2915675508086661,0.19033222676963252,0.34484957961571594,0.3517809166664495,0.2456682713313417,0.21739343532449512,0.2656068028771467,0.21511141632994016,0.16997718935211498,0.1804570181088315,0.31423302693077115,-0.012988590222199059,0.010190058589643336,-0.025289915471653823,-0.0013650123503885503,-0.02015443556511068,-0.03967287990058094,0.03174709829820899,0.028793002571910614,0.0003392460445562906,0.00877053666561517,0.02919342232520361
182,23788,0.27885545765997,0.23163889436454946,0.3478575548442117,0.3459113044774757,0.2199896212356786,0.22188034640576423,0.25388885429340835,0.24787925630807878,0.18007079015175503,0.15028434324570647,0.35208972309273256,-0.01271209314869609,0.04130666759491694,0.003007975228495774,-0.005869612188973805,-0.025678650095663086,0.004486911081269113,-0.011717948583738369,0.03276783997813862,0.010093600799640057,-0.030172674863125026,0.03785669616196141
183,23789,0.2737916601220912,0.25323156208452,0.35479865693720447,0.350289698837747,0.21060571328431615,0.20595236082860371,0.28817075068915976,0.24425668105483056,0.16646664990112187,0.12326319309779339,0.36580754897527157,-0.005063797537878778,0.021592667719970565,0.006941102092992757,0.0043783943602713205,-0.009383907951362458,-0.01592798557716052,0.03428189639575141,-0.003622575253248217,-0.013604140250633168,-0.02702115014791308,0.013717825882539003
184,23790,0.23007568003017323,0.2781160720166938,0.3505063237308839,0.38008156432911305,0.18564783293231016,0.19060796629030602,0.27643221461605205,0.20634134809176127,0.05842083343304694,0.1514237331202588,0.35203523922780594,-0.04371598009191799,0.02488450993217378,-0.004292333206320553,0.029791865491366032,-0.024957880352005996,-0.015344394538297695,-0.011738536073107708,-0.03791533296306929,-0.10804581646807493,0.028160540022465416,-0.013772309747465628
185,23791,0.2163976337641286,0.2637439575729067,0.38983531550155154,0.3872855359150502,0.190548160714109,0.18099186079059376,0.24447964719362866,0.1897263084848722,0.11006202958524228,0.17120827125103183,0.3383598629042178,-0.01367804626604463,-0.01437211444378711,0.03932899177066762,0.007203971585937163,0.00490032778179883,-0.009616105499712257,-0.03195256742242339,-0.016615039606889065,0.05164119615219534,0.01978453813077302,-0.013675376323588118
186,23792,0.1966275117936804,0.3132248661791285,0.4139365346521998,0.4069207375648155,0.1881065265959247,0.19248983159740857,0.2201168250319771,0.20745956596164478,0.15754234216486415,0.21112155939141913,0.26629842973635487,-0.019770121970448196,0.049480908606221785,0.02410121915064828,0.019635201649765288,-0.0024416341181842938,0.011497970806814806,-0.02436282216165156,0.017733257476772568,0.047480312579621875,0.039913288140387304,-0.07206143316786295
187,23793,0.21452059166661824,0.2818529013000077,0.41162007072729445,0.3894111846569063,0.1756812699365101,0.2020464448087364,0.23645665057374415,0.21370347349771432,0.1934746247716248,0.20644180514263333,0.2862072332176663,0.01789307987293784,-0.031371964879120806,-0.0023164639249053653,-0.01750955290790923,-0.012425256659414602,0.009556613211327836,0.01633982554176705,0.006243907536069543,0.03593228260676065,-0.004679754248785806,0.01990880348131141
188,23794,0.2445669192555359,0.23292627941390037,0.39553720124959224,0.35705728690901634,0.14815741206641847,0.22114800291991948,0.27226764517965524,0.1975570847117712,0.19500510493914286,0.24517287391444875,0.3212502805726708,0.03004632758891765,-0.0489266218861073,-0.01608286947770221,-0.03235389774788994,-0.027523857870091623,0.01910155811118308,0.035810994605911084,-0.016146388785943128,0.0015304801675180557,0.038731068771815425,0.03504304735500452
189,23795,0.28680739543215633,0.22745032022383227,0.3927729802351771,0.3536030988536637,0.1346862403183181,0.22448042028244924,0.2574760820433323,0.1627215466218158,0.16076055184627575,0.22265652266316233,0.3259674447525154,0.04224047617662044,-0.005475959190068103,-0.002764221014415147,-0.003454188055352636,-0.013471171748100363,0.0033324173625297604,-0.01479156313632296,-0.0348355380899554,-0.034244553092867114,-0.022516351251286426,0.00471716417984458
190,23796,0.3304312098518887,0.2255362067368209,0.38690022630077125,0.35075967010376075,0.13893822994640487,0.20300489963826723,0.23075542748743105,0.12505915341011825,0.14345930221801,0.2533310489573826,0.3118592055597635,0.04362381441973234,-0.0019141134870113707,-0.005872753934405839,-0.0028434287499029542,0.004251989628086761,-0.02147552064418201,-0.026720654555901224,-0.03766239321169754,-0.017301249628265736,0.030674526294220295,-0.014108239192751892
191,23797,0.32167109263049865,0.22975992929845393,0.3824542262849865,0.3691515198638311,0.16117120741082208,0.1962657522439824,0.22019316141774495,0.1350079663594564,0.14622621114055315,0.22708343986911003,0.2898892585997615,-0.008760117221390029,0.004223722561633031,-0.004446000015784768,0.018391849760070356,0.022232977464417214,-0.006739147394284828,-0.010562266069686105,0.009948812949338137,0.0027669089225431376,-0.02624760908827259,-0.021969946960001985
192,23798,0.25321738386992365,0.24616058030237373,0.376117556814393,0.3620337842484594,0.18437501683411206,0.16653334370965586,0.25543913949458674,0.16985064875334502,0.1797744925133884,0.21758549927503001,0.274901351070766,-0.068453708760575,0.016400651003919797,-0.00633666947059347,-0.007117735615371712,0.02320380942328998,-0.029732408534326543,0.035245978076841794,0.03484268239388863,0.03354828137283525,-0.009497940594080018,-0.014987907528995481
193,23799,0.24454440451291737,0.26338032036263526,0.3434961888987747,0.36584951699197965,0.2175471847685866,0.1844908977428179,0.26275819337910095,0.20313405522352293,0.28073496371507645,0.17753843601661712,0.27197744022829834,-0.008672979357006283,0.01721974006026153,-0.032621367915618316,0.0038157327435202615,0.03317216793447453,0.017957554033162043,0.007319053884514204,0.03328340647017791,0.10096047120168805,-0.040047063258412896,-0.0029239108424676807
